201705sci:/work/03946/hetdex/maverick/20170501/virus/virus0000009/exp03/virus/20170501T083324.2_105LL_sci.fits EGSN18_W-000_000_W 368.999265792 401.608491828 57874.3565304088 14.3036 53.1333 294.917094  -110.008094 12.7633333333333
201705sci:/work/03946/hetdex/maverick/20170501/virus/virus0000011/exp03/virus/20170501T091745.8_105LL_sci.fits EGSN24_W-000_000_W 369.598233344 402.851154148 57874.3873360078 14.322 53.1333 294.917094  -110.003908 12.595
201705sci:/work/03946/hetdex/maverick/20170501/virus/virus0000012/exp03/virus/20170501T094537.0_105LL_sci.fits EGSN40_W-000_000_W 367.748745984 400.505129725 57874.4066789052 14.3774 52.4667 293.489066  -110.008094 12.0205555555556
201705sci:/work/03946/hetdex/maverick/20170502/virus/virus0000009/exp03/virus/20170502T082606.8_105LL_sci.fits EGSN17_W-000_000_W 366.59897472 398.277965263 57875.3514681114 14.3036 52.9667 294.553871  -110.008094 17.8866666666667
201705sci:/work/03946/hetdex/maverick/20170502/virus/virus0000010/exp03/virus/20170502T085318.0_105LL_sci.fits EGSN23_W-000_000_W 370.450182144 403.106486683 57875.3703482826 14.322 52.9667 294.553871  -110.008094 18.0861111111111
201705sci:/work/03946/hetdex/maverick/20170502/virus/virus0000011/exp03/virus/20170502T091824.6_105LL_sci.fits EGSN38_W-000_000_W 366.79924864 399.227459039 57875.3877849374 14.359 53.3 295.287956  -110.003908 18.0277777777778
201705sci:/work/03946/hetdex/maverick/20170502/virus/virus0000012/exp03/virus/20170502T094439.1_105LL_sci.fits EGSN32_W-000_000_W 367.198320896 399.10724968 57875.406008299 14.359 52.3 293.129742  -110.008094 18.1872222222222
201705sci:/work/03946/hetdex/maverick/20170503/virus/virus0000007/exp03/virus/20170503T082350.0_105LL_sci.fits EGSN25_W-000_000_W 366.949773312 398.506853941 57876.349884517 14.322 53.3 295.287956  -110.008094 18.34
201705sci:/work/03946/hetdex/maverick/20170503/virus/virus0000008/exp03/virus/20170503T084845.4_105LL_sci.fits EGSN8_W-000_000_W 368.247823104 401.507617098 57876.3671932435 14.2851 52.3 293.128409  -109.999722 18.0833333333333
201705sci:/work/03946/hetdex/maverick/20170503/virus/virus0000009/exp03/virus/20170503T091344.2_105LL_sci.fits EGSN16_W-000_000_W 366.300406016 398.577939456 57876.3845404922 14.3036 52.4667 293.479128  -110.020652 18.47
201705sci:/work/03946/hetdex/maverick/20170503/virus/virus0000010/exp03/virus/20170503T094003.3_105LL_sci.fits EGSN42_W-000_000_W 367.999258112 399.579542963 57876.4028170779 14.3774 52.8 294.194674  -109.978792 18.1027777777778
201705sci:/work/03946/hetdex/maverick/20170518/virus/virus0000006/exp03/virus/20170518T033146.8_105LL_sci.fits EGSN16_E-000_000_E 369.598368 403.407583803 57891.1470700214 14.3036 52.616667 66.232374  -100.003554 20.2244444444444
201705sci:/work/03946/hetdex/maverick/20170519/virus/virus0000002/exp03/virus/20170519T033712.0_105LL_sci.fits EGSN43_E_000 367.798630912 400.076374914 57892.1508343704 14.3774 53.116667 65.146235  -99.999368 21.6583333333333
201705sci:/work/03946/hetdex/maverick/20170519/virus/virus0000008/exp03/virus/20170519T075025.2_105LL_sci.fits EGSN31_W_000_W 368.249321984 401.282103561 57892.3266809979 14.3405 53.3 295.290596  -100.011926 16.7772222222222
201705sci:/work/03946/hetdex/maverick/20170522/virus/virus0000004/exp03/virus/20170522T073236.7_105LL_sci.fits EGSN18_W_000_W 368.648913408 400.958668696 57895.3143142117 14.3036 53.1333 294.921887  -100.011926 13.5572222222222
201705sci:/work/03946/hetdex/maverick/20170522/virus/virus0000005/exp03/virus/20170522T075926.5_105LL_sci.fits EGSN40_W_000_W 366.450203904 398.109055862 57895.332946131 14.3774 52.4667 293.484599  -100.016112 13.0127777777778
201705sci:/work/03946/hetdex/maverick/20170523/virus/virus0000008/exp03/virus/20170523T075622.2_105LL_sci.fits EGSN32_W_000_W 367.799396096 400.02790885 57896.3308129176 14.359 52.3 293.134408  -100.003554 15.6811111111111
201705sci:/work/03946/hetdex/maverick/20170525/virus/virus0000013/exp03/virus/20170525T072908.6_105LL_sci.fits EGSN17_W-000_000_W 366.84926592 398.505288132 57898.311905792 14.3036 52.9667 294.556709  -99.999368 22.9561111111111
201705sci:/work/03946/hetdex/maverick/20170525/virus/virus0000014/exp03/virus/20170525T075833.8_105LL_sci.fits EGSN42_W-000_000_W 367.149858816 399.006224646 57898.3323360751 14.3774 52.8 294.195463  -100.00774 22.4088888888889
201705sci:/work/03946/hetdex/maverick/20170527/virus/virus0000011/exp03/virus/20170527T071435.8_105LL_sci.fits EGSN25_W-000_000_W 366.800236288 398.405491701 57900.3018033761 14.322 53.3 295.294729  -99.999368 22.7027777777778
201705sci:/work/03946/hetdex/maverick/20170529/virus/virus0000007/exp03/virus/20170529T065002.7_105LL_sci.fits EGSN16_W 366.299407104 400.25590846 57902.2847540546 14.3036 52.4667 293.484153  -100.003554 13.8005555555556
201705sci:/work/03946/hetdex/maverick/20170529/virus/virus0000008/exp03/virus/20170529T071535.2_105LL_sci.fits EGSN30_W 366.900070656 398.528736436 57902.3024907643 14.3405 53.1333 294.919605  -100.00774 13.3455555555556
201705sci:/work/03946/hetdex/maverick/20170529/virus/virus0000009/exp03/virus/20170529T073945.8_105LL_sci.fits EGSN22_W 366.94833792 398.807047835 57902.3192809769 14.322 52.6333 293.837445  -100.003554 12.8588888888889
201705sci:/work/03946/hetdex/maverick/20170530/virus/virus0000006/exp03/virus/20170530T072456.0_105LL_sci.fits EGSN16_W 367.799960064 400.580902777 57903.308982437 14.3036 52.4667 293.479686  -100.011926 13.6116666666667
201706sci:/work/03946/hetdex/maverick/20170603/virus/virus0000002/exp03/virus/20170603T065529.2_093LL_sci.fits EGSN21_W_000_W 367.047077376 400.755781523 57907.2885328969 14.322 52.4667 293.482925  -100.011926 15.9233333333333
201706sci:/work/03946/hetdex/maverick/20170603/virus/virus0000003/exp03/virus/20170603T072104.2_093LL_sci.fits EGSN33_W_000_W 369.598788352 403.105365833 57907.3062991183 14.359 52.4667 293.482925  -99.982624 16.2605555555556
201706sci:/work/03946/hetdex/maverick/20170615/virus/virus0000009/exp03/virus/20170615T062418.7_093LL_sci.fits EGSC_Wa2_000_W 366.39881984 400.231938018 57919.2668841304 14.3093 52.6825 293.946784  -110.003908 20.9266666666667
201706sci:/work/03946/hetdex/maverick/20170617/virus/virus0000008/exp03/virus/20170617T055641.0_093LL_sci.fits EGSC_Wa2_000_W 366.398765056 400.480967652 57921.2476977911 14.3093 52.6825 293.948808  -109.995536 26.8994444444444
201706sci:/work/03946/hetdex/maverick/20170617/virus/virus0000009/exp03/virus/20170617T062508.8_093LL_sci.fits EGSN35_W_000_W 367.350388992 401.458009795 57921.2674631197 14.359 52.8 294.202351  -109.995536 26.8227777777778
201706sci:/work/03946/hetdex/maverick/20170621/virus/virus0000007/exp03/virus/20170621T053927.7_093LL_sci.fits EGSC_Wa1_000_W 367.350488064 401.557748602 57925.2357373876 14.3087 52.67 293.920246  -110.01228 21.1438888888889
201706sci:/work/03946/hetdex/maverick/20170621/virus/virus0000008/exp03/virus/20170621T060739.4_093LL_sci.fits EGSN36_W_000_W 367.849287424 402.056322501 57925.2553171776 14.359 52.9667 294.562045  -109.995536 20.8394444444444
201706sci:/work/03946/hetdex/maverick/20170625/virus/virus0000005/exp03/virus/20170625T052859.5_093LL_sci.fits EGSC_Wa4_000_W 366.499821312 400.605437636 57929.2284671101 14.3106 52.677 293.935088  -110.049954 18.4166666666667
201706sci:/work/03946/hetdex/maverick/20170625/virus/virus0000006/exp03/virus/20170625T055257.6_093LL_sci.fits EGSN33_W_000_W 366.500272128 400.558800646 57929.2451114715 14.359 52.4667 293.486722  -109.916002 18.2388888888889
201706sci:/work/03946/hetdex/maverick/20170626/virus/virus0000003/exp03/virus/20170626T052948.8_093LL_sci.fits EGSC_Wa3_000_W 726.40045824 760.406395141 57930.2290377785 14.3101 52.663 293.906196  -104.993266 18.3727777777778
201706sci:/work/03946/hetdex/maverick/20170627/virus/virus0000005/exp03/virus/20170627T053624.3_093LL_sci.fits EGSC_Wa14_000_W 366.300339712 400.380816086 57931.2336147842 14.3373 52.9525 294.53208  -105.005824 18.8994444444444
201706sci:/work/03946/hetdex/maverick/20170628/virus/virus0000005/exp03/virus/20170628T051438.7_093LL_sci.fits EGSC_Wa13_000_W 367.597868032 401.633227567 57932.2185045416 14.3367 52.94 294.506553  -105.001638 19.1783333333333
201706sci:/work/03946/hetdex/maverick/20170628/virus/virus0000006/exp03/virus/20170628T053954.7_093LL_sci.fits EGSN43_W_000_W 366.799603456 401.327431936 57932.236050853 14.3774 52.9667 294.566926  -104.984894 18.995
201706sci:/work/03946/hetdex/maverick/20170629/virus/virus0000004/exp03/virus/20170629T051400.9_093LL_sci.fits EGSC_Wa16_000_W 366.599427328 399.98405898 57933.2180665415 14.3386 52.947 294.519826  -105.014196 23.4027777777778
201706sci:/work/03946/hetdex/maverick/20170629/virus/virus0000005/exp03/virus/20170629T053812.1_093LL_sci.fits EGSN34_W_000_W 366.499267072 400.40841775 57933.2348625651 14.359 52.6333 293.843958  -105.001638 23.0761111111111
201706sci:/work/03946/hetdex/maverick/20170630/virus/virus0000008/exp03/virus/20170630T050148.6_093LL_sci.fits EGSC_Wa15_000_W 366.549033728 400.647334459 57934.2095907223 14.3381 52.933 294.491922  -105.043498 25.7238888888889
201706sci:/work/03946/hetdex/maverick/20170630/virus/virus0000009/exp03/virus/20170630T052607.6_093LL_sci.fits EGSN21_W 367.099332352 400.880964641 57934.2264776095 14.322 52.4667 293.489625  -104.938848 25.5283333333333
201707sci:/work/03946/hetdex/maverick/20170701/virus/virus0000008/exp03/virus/20170701T050632.3_093LL_sci.fits EGSN29_W 367.3503488 401.529292514 57935.2128742901 14.3405 52.8 294.20043  -100.00774 26.4033333333333
201707sci:/work/03946/hetdex/maverick/20170701/virus/virus0000009/exp03/virus/20170701T053103.6_093LL_sci.fits EGSN37_W 367.546690048 401.556188979 57935.2299032393 14.359 53.1333 294.92748  -99.995182 26.1133333333333
201707sci:/work/03946/hetdex/maverick/20170720/virus/virus0000002/exp03/virus/20170720T033831.8_093LL_sci.fits EGSC_Wa13b_000_W 506.65021184 540.656095256 57954.1517578736 14.3367 52.94 294.508708  -105.005824 17.6977777777778
201707sci:/work/03946/hetdex/maverick/20170720/virus/virus0000003/exp03/virus/20170720T040517.1_093LL_sci.fits EGSN27_W_000_W 366.449239296 400.631784495 57954.170337439 14.3405 52.4667 293.491859  -104.96815 17.8688888888889
202212sci:/work/03946/hetdex/maverick/20221231/virus/virus0000018/exp03/virus/20221231T120707.9_104LL_sci.fits VDFI_EGS_A1_000_E 1007.749142784 1047.49292207 59944.5049526831 14.327958 52.877972 65.743569 39.897193 -110.017458714545 4.66833333333333
202301sci:/work/03946/hetdex/maverick/20230119/virus/virus0000023/exp03/virus/20230119T110015.1_104LL_sci.fits VDFI_EGS_B3_000_E 1008.09930496 1047.783813175 59963.458508587 14.327392 52.889556 65.722214 39.878302 -110.004323814064 -1.96888888888889
202301sci:/work/03946/hetdex/maverick/20230122/virus/virus0000021/exp03/virus/20230122T104724.5_104LL_sci.fits VDFI_EGS_A1_000_E 1007.349743872 1047.836986648 59966.4495896585 14.327958 52.877972 65.746168 39.899492 -109.982432313263 -1.02333333333333
202301sci:/work/03946/hetdex/maverick/20230125/virus/virus0000020/exp03/virus/20230125T102519.1_104LL_sci.fits VDFI_EGS_B1_000_E 1007.78334208 1048.135446965 59969.4342496907 14.327328 52.890611 65.717921 39.874504 -109.982432313263 -3.30833333333333
202301sci:/work/03946/hetdex/maverick/20230127/virus/virus0000024/exp03/virus/20230127T102142.0_104LL_sci.fits VDFI_EGS_C1_000_E 1008.648876032 1048.334855522 59971.4317371855 14.326553 52.872194 65.757916 39.909887 -110.008702114224 -1.18111111111111
202301sci:/work/03946/hetdex/maverick/20230128/virus/virus0000020/exp03/virus/20230128T103015.2_104LL_sci.fits VDFI_EGS_A3_000_E 1008.176707328 1047.734904921 59972.4376761653 14.328022 52.876917 65.748428 39.901491 -110.008702114224 5.22333333333333
202304sci:/work/03946/hetdex/maverick/20230411/virus/virus0000012/exp03/virus/20230411T053522.5_104LL_sci.fits VDFI_EGS_A5.1_000_E 1008.399132416 1048.102910703 60045.2328997599 14.327892 52.876917 65.748315 39.901391 -110.043728515506 13.2177777777778
202304sci:/work/03946/hetdex/maverick/20230413/virus/virus0000006/exp03/virus/20230413T053113.7_104LL_sci.fits VDFI_EGS_D1.2_000_E 1007.775730432 1047.48995481 60047.2300198674 14.325917 52.884833 65.728656 39.883999 -110.034971915185 13.1011111111111
202304sci:/work/03946/hetdex/maverick/20230415/virus/virus0000011/exp03/virus/20230415T051859.1_104LL_sci.fits VDFI_EGS_B1.2_000_E 1007.649959168 1046.44144239 60049.2215180392 14.327328 52.890611 65.71566 39.872505 -109.999945513904 13.9911111111111
202304sci:/work/03946/hetdex/maverick/20230417/virus/virus0000028/exp03/virus/20230417T101533.5_104LL_sci.fits VDFI_EGS_F1.1_000_W 1008.14934784 1048.610148464 60051.4274719693 14.326328 52.878028 294.290858 320.106472 -109.999945513904 10.2688888888889
202304sci:/work/03946/hetdex/maverick/20230418/virus/virus0000008/exp03/virus/20230418T100716.3_104LL_sci.fits VDFI_EGS_G1.1_000_W 1006.899247104 1046.408860171 60052.4217174761 14.328364 52.885 294.310081 320.123486 -110.017458714545 14.8522222222222
202304sci:/work/03946/hetdex/maverick/20230419/virus/virus0000011/exp03/virus/20230419T045442.1_104LL_sci.fits VDFI_EGS_A3.2_000_E 1007.399362304 1046.871088412 60053.2046546475 14.328022 52.876917 65.746168 39.899492 -110.004323814064 17.7244444444444
202304sci:/work/03946/hetdex/maverick/20230419/virus/virus0000021/exp03/virus/20230419T095142.7_104LL_sci.fits VDFI_EGS_H1.1_000_W 1007.915733248 1048.043062671 60053.4109110408 14.327736 52.872333 294.279666 320.096564 -109.999945513904 14.4777777777778
202304sci:/work/03946/hetdex/maverick/20230420/virus/virus0000023/exp03/virus/20230420T100255.0_104LL_sci.fits VDFI_EGS_E3.1_000_W 1007.100008704 1046.788462393 60054.418693251 14.327028 52.889639 294.317321 320.129892 -110.030593615025 13.0716666666667
202304sci:/work/03946/hetdex/maverick/20230421/virus/virus0000009/exp03/virus/20230421T045555.4_104LL_sci.fits VDFI_EGS_B3.2_000_E 1007.999246592 1047.963186503 60055.205502315 14.327392 52.889556 65.717016 39.873704 -109.999945513904 15.3555555555556
202304sci:/work/03946/hetdex/maverick/20230422/virus/virus0000021/exp03/virus/20230422T100048.4_104LL_sci.fits VDFI_EGS_F3.1_000_W 1007.699212544 1046.941228053 60056.4172270522 14.326394 52.877 294.289389 320.105171 -110.030593615025 15.1622222222222
202304sci:/work/03946/hetdex/maverick/20230424/virus/virus0000013/exp03/virus/20230424T093952.6_104LL_sci.fits VDFI_EGS_G3.1_000_W 1007.799695872 1047.487611107 60058.402692731 14.328431 52.883944 294.306915 320.120684 -110.013080414385 5.68777777777778
202304sci:/work/03946/hetdex/maverick/20230425/virus/virus0000022/exp03/virus/20230425T093632.5_104LL_sci.fits VDFI_EGS_H3.1_000_W 1006.849331968 1045.589993055 60059.400376657 14.327803 52.871306 294.289615 320.105371 -109.995567213744 14.2716666666667
