201705sci:/work/03946/hetdex/maverick/20170519/virus/virus0000009/exp01/virus/20170519T095424.9_105LL_sci.fits parallel 307.698291712 323.812935594 57892.4127887175 20.5842 60.212489 44.795508  -100.00774 16.145
201705sci:/work/03946/hetdex/maverick/20170519/virus/virus0000010/exp01/virus/20170519T100112.8_105LL_sci.fits parallel 307.698291712 623.812725178 57892.4175100592 20.5842 60.212489 44.795661  -100.00774 16.0005555555556
201705sci:/work/03946/hetdex/maverick/20170519/virus/virus0000011/exp01/virus/20170519T101230.0_105LL_sci.fits parallel 607.100301824 623.81405324 57892.425348314 20.5842 60.212489 44.795508  -100.011926 15.7561111111111
201705sci:/work/03946/hetdex/maverick/20170520/virus/virus0000002/exp01/virus/20170520T031457.5_105LL_sci.fits parallel 1728.249786112 1823.813433494 57893.1353884698 9.9399 27.14201 254.387732  -100.00774 17.8433333333333
201705sci:/work/03946/hetdex/maverick/20170520/virus/virus0000003/exp01/virus/20170520T042504.2_105LL_sci.fits parallel 608.950214656 623.814024105 57893.1840771385 15.1834 5.704625 138.927873  -99.982624 16.7772222222222
201705sci:/work/03946/hetdex/maverick/20170520/virus/virus0000004/exp01/virus/20170520T043658.4_105LL_sci.fits parallel 727.800301568 743.812199678 57893.1923427735 15.1834 5.704625 138.927873  -100.0496 16.6916666666667
201705sci:/work/03946/hetdex/maverick/20170520/virus/virus0000005/exp01/virus/20170520T045039.9_105LL_sci.fits parallel 607.197075712 623.813871141 57893.201851754 15.1834 5.704625 138.927796  -99.961694 16.5222222222222
201705sci:/work/03946/hetdex/maverick/20170520/virus/virus0000006/exp01/virus/20170520T054259.7_105LL_sci.fits parallel 307.301501696 323.813821062 57893.2381920023 13.6653 -0.069052 206.527803  -100.020298 16.2127777777778
201705sci:/work/03946/hetdex/maverick/20170520/virus/virus0000007/exp01/virus/20170520T055408.5_105LL_sci.fits parallel 1807.799174144 1823.813155876 57893.2459324682 12.2865 44.196102 278.44471  -100.020298 16.0422222222222
201705sci:/work/03946/hetdex/maverick/20170520/virus/virus0000008/exp01/virus/20170520T082634.9_105LL_sci.fits parallel 127.649417984 923.812697644 57893.351793828 20.1083 44.449487 80.975961  -100.020298 13.1966666666667
201705sci:/work/03946/hetdex/maverick/20170520/virus/virus0000009/exp01/virus/20170520T084328.8_105LL_sci.fits parallel 906.699292672 923.813168566 57893.36352879 20.1083 44.449487 80.975961  -99.995182 12.9405555555556
201705sci:/work/03946/hetdex/maverick/20170520/virus/virus0000010/exp01/virus/20170520T090503.3_105LL_sci.fits parallel 1807.749726976 1823.813942014 57893.3785114195 20.3577 60.287514 44.52576  -100.078902 12.1327777777778
201705sci:/work/03946/hetdex/maverick/20170520/virus/virus0000011/exp01/virus/20170520T094457.2_105LL_sci.fits parallel 307.849286144 323.81356943 57893.4062183001 20.5842 60.212489 44.79275  -99.995182 11.3305555555556
201705sci:/work/03946/hetdex/maverick/20170520/virus/virus0000012/exp01/virus/20170520T095346.3_105LL_sci.fits parallel 607.599256064 623.813519605 57893.4123424292 20.5842 60.212489 44.79275  -100.037042 11.2266666666667
201705sci:/work/03946/hetdex/maverick/20170521/virus/virus0000006/exp01/virus/20170521T040748.6_105LL_sci.fits parallel 68.749203712 623.812223466 57894.1720906338 11.0539 18.128203 241.910966  -100.00774 14.7655555555556
201705sci:/work/03946/hetdex/maverick/20170521/virus/virus0000007/exp01/virus/20170521T042008.9_105LL_sci.fits parallel 607.398788352 623.81278982 57894.180659214 11.0539 18.128203 241.910966  -99.999368 14.7072222222222
201705sci:/work/03946/hetdex/maverick/20170521/virus/virus0000008/exp01/virus/20170521T043140.2_105LL_sci.fits parallel 609.348862208 623.814146881 57894.1886600833 11.0539 18.128203 241.910966  -100.020298 14.5777777777778
201705sci:/work/03946/hetdex/maverick/20170521/virus/virus0000009/exp01/virus/20170521T044314.9_105LL_sci.fits parallel 609.449184768 623.813141808 57894.1967008538 11.0539 18.128203 241.910966  -100.00774 14.4444444444444
201705sci:/work/03946/hetdex/maverick/20170522/virus/virus0000003/exp01/virus/20170522T060652.5_105LL_sci.fits parallel 2107.600205568 2123.813300365 57895.2547746855 12.2865 44.196102 278.446604  -100.045414 12.9188888888889
201705sci:/work/03946/hetdex/maverick/20170522/virus/virus0000006/exp01/virus/20170522T083719.6_105LL_sci.fits parallel 1808.148339712 1823.812189321 57895.3592546363 20.9762 52.51869 66.141017  -100.045414 12.7188888888889
201705sci:/work/03946/hetdex/maverick/20170522/virus/virus0000007/exp01/virus/20170522T091012.8_105LL_sci.fits parallel 1807.99871744 1823.813731946 57895.3820926123 20.9762 52.51869 66.141017  -99.928206 13.1866666666667
201705sci:/work/03946/hetdex/maverick/20170522/virus/virus0000008/exp01/virus/20170522T094221.3_105LL_sci.fits parallel 1807.99871744 1823.812899787 57895.4044140712 20.9762 52.51869 66.141017  -100.284016 13.2572222222222
201705sci:/work/03946/hetdex/maverick/20170523/virus/virus0000006/exp01/virus/20170523T040149.4_105LL_sci.fits parallel 206.698682624 323.812816366 57896.167933621 11.0262 12.440792 233.22847  -99.999368 13.145
201705sci:/work/03946/hetdex/maverick/20170523/virus/virus0000007/exp01/virus/20170523T040821.3_105LL_sci.fits parallel 308.499291136 323.813910781 57896.1724692369 11.0262 12.440792 233.22847  -100.024484 12.92
201705sci:/work/03946/hetdex/maverick/20170523/virus/virus0000009/exp01/virus/20170523T084549.4_105LL_sci.fits parallel 21.498716672 1823.812293423 57896.3651555688 20.3577 60.287514 44.523914  -100.003554 15.2961111111111
201705sci:/work/03946/hetdex/maverick/20170523/virus/virus0000010/exp01/virus/20170523T092134.0_105LL_sci.fits parallel 307.399210496 323.813783463 57896.3899776107 20.5842 60.212489 44.793057  -100.016112 15.8466666666667
201705sci:/work/03946/hetdex/maverick/20170523/virus/virus0000011/exp01/virus/20170523T093014.6_105LL_sci.fits parallel 608.69925632 623.813433917 57896.3960027811 20.5842 60.212489 44.793057  -100.00774 15.3483333333333
201705sci:/work/03946/hetdex/maverick/20170524/virus/virus0000002/exp01/virus/20170524T040223.1_105LL_sci.fits parallel 208.249285888 323.813175102 57897.1683240025 11.9638 2.294813 213.223441  -100.02867 9.18611111111111
201705sci:/work/03946/hetdex/maverick/20170524/virus/virus0000003/exp01/virus/20170524T040856.0_105LL_sci.fits parallel 307.999054592 323.813950945 57897.1728705526 11.9638 2.294813 213.223441  -100.00774 9.10055555555556
201705sci:/work/03946/hetdex/maverick/20170524/virus/virus0000004/exp01/virus/20170524T042129.5_105LL_sci.fits parallel 1507.44922624 1523.814466602 57897.1815924542 12.6138 62.280558 323.513502  -100.057972 8.91277777777778
201705sci:/work/03946/hetdex/maverick/20170524/virus/virus0000005/exp01/virus/20170524T060257.9_105LL_sci.fits parallel 2108.14934528 2123.81341384 57897.2520597614 16.3636 -2.315024 161.882602  -100.083088 8.02277777777778
201705sci:/work/03946/hetdex/maverick/20170524/virus/virus0000010/exp01/virus/20170524T084551.3_105LL_sci.fits parallel 964.74961792 1823.814691494 57897.365177243 20.3577 60.287514 44.523607  -100.062158 7.93277777777778
201705sci:/work/03946/hetdex/maverick/20170524/virus/virus0000011/exp01/virus/20170524T092341.7_105LL_sci.fits parallel 1038.70024192 1053.812875022 57897.391455302 17.891 -1.495944 201.792454  -100.011926 9.115
201705sci:/work/03946/hetdex/maverick/20170524/virus/virus0000012/exp01/virus/20170524T100913.0_105LL_sci.fits parallel 1807.09824512 1823.813372382 57897.4230681541 22.6217 34.418467 95.595392  -100.045414 8.81944444444444
201705sci:/work/03946/hetdex/maverick/20170525/virus/virus0000006/exp01/virus/20170525T034821.9_105LL_sci.fits parallel 2553.149729792 1823.812624956 57898.1585872909 15.9006 33.05066 97.643807  -99.970066 22.1427777777778
201705sci:/work/03946/hetdex/maverick/20170525/virus/virus0000007/exp01/virus/20170525T042426.3_105LL_sci.fits parallel 1806.698234112 1823.81486018 57898.1836382584 15.6408 5.773278 138.765403  -99.995182 22.5927777777778
201705sci:/work/03946/hetdex/maverick/20170525/virus/virus0000008/exp01/virus/20170525T050418.2_105LL_sci.fits parallel 306.899043072 323.814295749 57898.2113225348 13.6653 -0.069052 206.527639  -100.016112 22.0405555555556
201705sci:/work/03946/hetdex/maverick/20170525/virus/virus0000009/exp01/virus/20170525T062111.5_105LL_sci.fits parallel 606.948239872 623.813621989 57898.2647175142 13.3925 31.572645 260.33379  -100.020298 22.4772222222222
201705sci:/work/03946/hetdex/maverick/20170525/virus/virus0000010/exp01/virus/20170525T063352.4_105LL_sci.fits parallel 608.499274752 623.81313787 57898.2735233721 13.3925 31.572645 260.33379  -99.970066 22.5555555555556
201705sci:/work/03946/hetdex/maverick/20170525/virus/virus0000011/exp01/virus/20170525T064635.3_105LL_sci.fits parallel 606.700830976 623.813699215 57898.2823532028 13.3925 31.572645 260.33379  -100.053786 22.7638888888889
201705sci:/work/03946/hetdex/maverick/20170525/virus/virus0000012/exp01/virus/20170525T065822.5_105LL_sci.fits parallel 606.448881664 623.812805308 57898.2905384046 13.3925 31.572645 260.33379  -99.957508 22.7266666666667
201705sci:/work/03946/hetdex/maverick/20170525/virus/virus0000015/exp01/virus/20170525T081242.3_105LL_sci.fits parallel 1806.649870592 1823.814297619 57898.3421564694 20.3577 60.287514 44.537141  -100.003554 22.0461111111111
201705sci:/work/03946/hetdex/maverick/20170525/virus/virus0000016/exp01/virus/20170525T093041.4_105LL_sci.fits parallel 606.499287552 623.814041144 57898.3963132971 16.474 39.56685 271.514271  -100.00774 21.9255555555556
201705sci:/work/03946/hetdex/maverick/20170525/virus/virus0000017/exp01/virus/20170525T094452.8_105LL_sci.fits parallel 606.999273472 623.812572575 57898.4061677423 16.474 39.56685 271.514271  -100.003554 22.1355555555556
201705sci:/work/03946/hetdex/maverick/20170525/virus/virus0000018/exp01/virus/20170525T095826.8_105LL_sci.fits parallel 606.499314176 623.81390423 57898.4155890495 16.474 39.56685 271.514271  -100.016112 22.1794444444444
201705sci:/work/03946/hetdex/maverick/20170526/virus/virus0000006/exp01/virus/20170526T032356.9_105LL_sci.fits parallel 1131.150798848 323.814053371 57899.1416312982 11.0117 3.650181 216.527058  -100.020298 24.4916666666667
201705sci:/work/03946/hetdex/maverick/20170526/virus/virus0000007/exp01/virus/20170526T033307.6_105LL_sci.fits parallel 306.297727232 323.812573698 57899.1480051111 11.0117 3.650181 216.527137  -99.982624 24.275
201705sci:/work/03946/hetdex/maverick/20170526/virus/virus0000008/exp01/virus/20170526T034715.9_105LL_sci.fits parallel 1806.599258624 1823.813587849 57899.157823984 14.8674 7.459183 135.46095  -100.024484 23.9788888888889
201705sci:/work/03946/hetdex/maverick/20170526/virus/virus0000009/exp01/virus/20170526T042803.2_105LL_sci.fits parallel 1207.049288192 1223.814409403 57899.1861486402 12.6029 62.279724 323.510795  -100.024484 23.4038888888889
201705sci:/work/03946/hetdex/maverick/20170526/virus/virus0000010/exp01/virus/20170526T092534.2_105LL_sci.fits parallel 607.198249216 623.812782155 57899.3927577408 16.4739 39.566864 271.514938  -100.02867 20.9744444444444
201705sci:/work/03946/hetdex/maverick/20170526/virus/virus0000011/exp01/virus/20170526T094826.4_105LL_sci.fits parallel 606.650206464 623.812982203 57899.4086390934 16.4739 39.566864 271.514938  -100.020298 20.7838888888889
201705sci:/work/03946/hetdex/maverick/20170526/virus/virus0000012/exp01/virus/20170526T100334.3_105LL_sci.fits parallel 606.650206464 623.812629938 57899.4191474966 16.4739 39.566864 271.514854  -99.995182 20.51
201705sci:/work/03946/hetdex/maverick/20170527/virus/virus0000006/exp01/virus/20170527T031454.4_105LL_sci.fits parallel 589.851177216 1823.813537119 57900.1353523429 14.8674 7.459183 135.458193  -100.00774 24.1116666666667
201705sci:/work/03946/hetdex/maverick/20170527/virus/virus0000007/exp01/virus/20170527T042526.4_105LL_sci.fits parallel 606.349526016 623.813928598 57900.1843341161 12.6387 4.295375 217.992709  -100.00774 24.1566666666667
201705sci:/work/03946/hetdex/maverick/20170527/virus/virus0000008/exp01/virus/20170527T043752.7_105LL_sci.fits parallel 606.848681984 623.814129188 57900.1929710764 12.6387 4.295375 217.992788  -99.995182 24.2894444444444
201705sci:/work/03946/hetdex/maverick/20170527/virus/virus0000009/exp01/virus/20170527T045040.5_105LL_sci.fits parallel 606.449295616 623.813472771 57900.2018586849 12.6387 4.295375 217.992788  -100.011926 24.2555555555556
201705sci:/work/03946/hetdex/maverick/20170527/virus/virus0000010/exp01/virus/20170527T050957.8_105LL_sci.fits parallel 607.10023168 623.814147345 57900.2152530975 12.6387 4.295375 217.992788  -99.999368 24.2316666666667
201705sci:/work/03946/hetdex/maverick/20170527/virus/virus0000012/exp01/virus/20170527T080504.5_105LL_sci.fits parallel 1807.648466176 1823.813525639 57900.3368584146 20.3577 60.287514 44.536372  -99.98681 22.925
201705sci:/work/03946/hetdex/maverick/20170527/virus/virus0000013/exp01/virus/20170527T084244.6_105LL_sci.fits parallel 1808.947491584 1823.81214492 57900.3630164154 15.8941 33.07822 262.422946  -99.995182 22.105
201705sci:/work/03946/hetdex/maverick/20170527/virus/virus0000014/exp01/virus/20170527T091918.3_105LL_sci.fits parallel 607.499229952 623.813357513 57900.3884073282 16.474 39.56685 271.51377  -100.020298 21.2766666666667
201705sci:/work/03946/hetdex/maverick/20170527/virus/virus0000015/exp01/virus/20170527T093208.2_105LL_sci.fits parallel 606.249241856 623.81417588 57900.3973173499 16.474 39.56685 271.51377  -99.999368 21.0505555555556
201705sci:/work/03946/hetdex/maverick/20170527/virus/virus0000016/exp01/virus/20170527T094743.7_105LL_sci.fits parallel 608.550875392 623.81421112 57900.4081449304 16.474 39.56685 271.51377  -100.003554 21.05
201705sci:/work/03946/hetdex/maverick/20170528/virus/virus0000003/exp01/virus/20170528T040419.8_105LL_sci.fits parallel 607.200306432 623.814346357 57901.1696739215 16.4809 39.538454 88.563805  -99.995182 24.3538888888889
201705sci:/work/03946/hetdex/maverick/20170528/virus/virus0000004/exp01/virus/20170528T041619.5_105LL_sci.fits parallel 607.200306432 743.813283987 57901.178003707 16.4809 39.538454 88.563888  -100.00774 23.9094444444444
201705sci:/work/03946/hetdex/maverick/20170528/virus/virus0000005/exp01/virus/20170528T042844.8_105LL_sci.fits parallel 607.200306432 743.813268277 57901.186630107 16.4809 39.538454 88.563888  -100.003554 24.1966666666667
201705sci:/work/03946/hetdex/maverick/20170529/virus/virus0000003/exp01/virus/20170529T034854.8_105LL_sci.fits parallel 609.599328256 623.812682002 57902.1589678149 16.4809 39.538454 88.564054  -100.003554 16.2866666666667
201705sci:/work/03946/hetdex/maverick/20170529/virus/virus0000004/exp01/virus/20170529T040055.1_105LL_sci.fits parallel 728.249821184 743.811578208 57902.1673050793 16.4809 39.538454 88.564054  -100.00774 16.005
201705sci:/work/03946/hetdex/maverick/20170529/virus/virus0000005/exp01/virus/20170529T041502.2_105LL_sci.fits parallel 606.799159552 623.813896664 57902.1771097933 16.4809 39.538454 88.564137  -100.016112 15.8805555555556
201705sci:/work/03946/hetdex/maverick/20170529/virus/virus0000006/exp01/virus/20170529T044759.5_105LL_sci.fits parallel 1807.948222464 1823.81365169 57902.1999948705 13.2221 -0.359164 205.564762  -100.016112 15.6283333333333
201705sci:/work/03946/hetdex/maverick/20170529/virus/virus0000014/exp01/virus/20170529T085844.3_105LL_sci.fits parallel 1429.19944192 1823.814157196 57902.3741248371 15.8941 33.07822 262.423564  -100.053786 12.515
201705sci:/work/03946/hetdex/maverick/20170530/virus/virus0000001/exp01/virus/20170530T052311.9_105LL_sci.fits parallel 16328.297681408 323.812929293 57903.2244434701 13.6653 -0.069052 206.527064  -100.020298 15.3277777777778
201705sci:/work/03946/hetdex/maverick/20170530/virus/virus0000007/exp01/virus/20170530T082923.4_105LL_sci.fits parallel 1806.54860032 1823.814282611 57903.3537432216 15.8941 33.07822 262.422792  -100.016112 14.4844444444444
201705sci:/work/03946/hetdex/maverick/20170530/virus/virus0000008/exp01/virus/20170530T091758.0_105LL_sci.fits parallel 608.447662336 623.812514325 57903.3874772885 20.311 -0.193687 153.420395  -100.011926 14.235
201706sci:/work/03946/hetdex/maverick/20170601/virus/virus0000005/exp01/virus/20170601T045852.1_093LL_sci.fits parallel 307.39906304 323.812927548 57905.2075483468 13.6653 -0.069052 206.528296  -100.003554 14.4627777777778
201706sci:/work/03946/hetdex/maverick/20170603/virus/virus0000007/exp01/virus/20170603T081710.2_093LL_sci.fits parallel 25.14842368 523.814072395 57907.3452578327 20.5842 60.212489 44.79091  -100.020298 16.8983333333333
201706sci:/work/03946/hetdex/maverick/20170603/virus/virus0000008/exp01/virus/20170603T083238.4_093LL_sci.fits parallel 607.201554432 623.813400432 57907.3560002777 20.5816 60.232822 44.713778  -99.974252 17.6966666666667
201706sci:/work/03946/hetdex/maverick/20170603/virus/virus0000009/exp01/virus/20170603T085049.3_093LL_sci.fits parallel 607.60002432 625.626723972 57907.3686269904 20.311 -0.193687 153.418345  -100.024484 18.2427777777778
201706sci:/work/03946/hetdex/maverick/20170603/virus/virus0000010/exp01/virus/20170603T090227.0_093LL_sci.fits parallel 607.39952896 623.813400772 57907.3767022253 20.311 -0.193687 153.418345  -100.011926 18.6116666666667
201706sci:/work/03946/hetdex/maverick/20170603/virus/virus0000011/exp01/virus/20170603T091400.5_093LL_sci.fits parallel 607.39952896 623.813490543 57907.384728821 20.311 -0.193687 153.418345  -99.995182 18.6866666666667
201706sci:/work/03946/hetdex/maverick/20170603/virus/virus0000012/exp01/virus/20170603T092534.5_093LL_sci.fits parallel 608.099844608 623.812348347 57907.392761562 20.311 -0.193687 153.418345  -99.98681 18.7655555555556
201706sci:/work/03946/hetdex/maverick/20170604/virus/virus0000005/exp01/virus/20170604T071549.1_093LL_sci.fits parallel 1807.449900288 1823.813879159 57908.3026519301 15.6371 5.791682 221.279199  -99.760766 14.8333333333333
201706sci:/work/03946/hetdex/maverick/20170604/virus/virus0000006/exp01/virus/20170604T082043.4_093LL_sci.fits parallel 1807.747903232 1823.813805548 57908.3477245471 15.8941 33.07822 262.422946  -99.81937 14.75
201706sci:/work/03946/hetdex/maverick/20170604/virus/virus0000007/exp01/virus/20170604T090350.9_093LL_sci.fits parallel 606.199237888 623.812136343 57908.3776727812 16.474 39.56685 271.514771  -99.848672 15.7511111111111
201706sci:/work/03946/hetdex/maverick/20170604/virus/virus0000008/exp01/virus/20170604T091530.8_093LL_sci.fits parallel 606.498209536 623.812800623 57908.3857740196 16.474 39.56685 271.514771  -99.857044 15.1616666666667
201706sci:/work/03946/hetdex/maverick/20170604/virus/virus0000009/exp01/virus/20170604T094017.9_093LL_sci.fits parallel 609.099567872 625.097333517 57908.4029849693 16.474 39.56685 271.514771  -99.86123 15.5477777777778
201706sci:/work/03946/hetdex/maverick/20170604/virus/virus0000010/exp01/virus/20170604T101202.3_093LL_sci.fits parallel 608.00055808 1823.814585834 57908.4250266706 22.6386 12.511685 126.371739  -99.894718 15.7711111111111
201706sci:/work/03946/hetdex/maverick/20170605/virus/virus0000002/exp01/virus/20170605T033920.8_093LL_sci.fits parallel 2106.648859904 2123.814082446 57909.1523248092 12.3635 4.448229 218.330759  -95.001284 21.6944444444444
201706sci:/work/03946/hetdex/maverick/20170605/virus/virus0000007/exp01/virus/20170605T101659.5_093LL_sci.fits parallel 1808.300125696 1823.814179673 57909.4284665622 20.6182 66.139357 0.01337  -95.0264 18.9072222222222
201706sci:/work/03946/hetdex/maverick/20170614/virus/virus0000010/exp01/virus/20170614T074546.5_093LL_sci.fits parallel 12605.299172608 525.83456757 57918.3234549481 20.5842 60.212489 44.789226  -110.003908 24.1472222222222
201706sci:/work/03946/hetdex/maverick/20170614/virus/virus0000011/exp01/virus/20170614T075555.1_093LL_sci.fits parallel 607.149230592 625.835152349 57918.3304992649 20.5842 60.212489 44.789226  -110.003908 23.7611111111111
201706sci:/work/03946/hetdex/maverick/20170614/virus/virus0000012/exp01/virus/20170614T101259.2_093LL_sci.fits parallel 306.549038848 325.83484767 57918.4256855976 23.4371 15.972616 121.002324  -110.008094 23.0172222222222
201706sci:/work/03946/hetdex/maverick/20170614/virus/virus0000013/exp01/virus/20170614T102056.9_093LL_sci.fits parallel 306.700304128 325.834224655 57918.4312143931 23.4371 15.972616 121.002324  -109.995536 23.2611111111111
201706sci:/work/03946/hetdex/maverick/20170615/virus/virus0000002/exp01/virus/20170615T033913.0_093LL_sci.fits parallel 1507.499697664 1525.834445882 57919.1522341641 11.8779 44.143713 278.361823  -110.024838 21.6677777777778
201706sci:/work/03946/hetdex/maverick/20170615/virus/virus0000003/exp01/virus/20170615T040845.0_093LL_sci.fits parallel 1506.999854848 1525.834791489 57919.1727434662 11.8779 44.143713 278.361823  -109.97042 21.3461111111111
201706sci:/work/03946/hetdex/maverick/20170615/virus/virus0000010/exp01/virus/20170615T071112.4_093LL_sci.fits parallel 307.69817728 325.83499304 57919.2994490992 20.9761 52.520598 66.137534  -109.99135 23.9944444444444
201706sci:/work/03946/hetdex/maverick/20170615/virus/virus0000011/exp01/virus/20170615T071855.9_093LL_sci.fits parallel 1807.649262848 1825.834166403 57919.3048138269 20.9761 52.520598 66.137534  -110.020652 23.9183333333333
201706sci:/work/03946/hetdex/maverick/20170615/virus/virus0000012/exp01/virus/20170615T075123.4_093LL_sci.fits parallel 1807.599254528 1825.834514241 57919.3273548028 20.9761 52.520598 66.137422  -109.962048 23.5361111111111
201706sci:/work/03946/hetdex/maverick/20170615/virus/virus0000013/exp01/virus/20170615T083030.3_093LL_sci.fits parallel 1806.898599168 1825.833898123 57919.3545181048 17.1162 45.845511 281.250339  -110.041582 23.0855555555556
201706sci:/work/03946/hetdex/maverick/20170615/virus/virus0000014/exp01/virus/20170615T091308.6_093LL_sci.fits parallel 1019.050336 1049.892252864 57919.3841273785 22.2947 59.763759 46.358866  -109.999722 22.3644444444444
201706sci:/work/03946/hetdex/maverick/20170615/virus/virus0000015/exp01/virus/20170615T095048.7_093LL_sci.fits parallel 1997.949416704 2028.900189435 57919.4102859604 18.1798 51.383393 291.406163  -110.003908 22.8233333333333
201706sci:/work/03946/hetdex/maverick/20170616/virus/virus0000010/exp01/virus/20170616T053314.3_093LL_sci.fits parallel 1208.099439104 1225.835150781 57920.2314166571 14.3172 52.888192 294.392313  -110.003908 25.9005555555556
201706sci:/work/03946/hetdex/maverick/20170616/virus/virus0000011/exp01/virus/20170616T075025.3_093LL_sci.fits parallel 1037.698501632 1055.835345434 57920.3266818398 17.891 -1.495944 201.797286  -109.982978 25.575
201706sci:/work/03946/hetdex/maverick/20170616/virus/virus0000012/exp01/virus/20170616T084633.0_093LL_sci.fits parallel 1806.847780096 1825.834629253 57920.3656606609 17.1162 45.845511 281.247719  -109.978792 24.3194444444444
201706sci:/work/03946/hetdex/maverick/20170616/virus/virus0000013/exp01/virus/20170616T092935.6_093LL_sci.fits parallel 1207.800484608 1225.834704701 57920.3955510063 22.2947 59.763759 46.36187  -110.003908 24.7594444444444
201706sci:/work/03946/hetdex/maverick/20170617/virus/virus0000006/exp01/virus/20170617T030925.2_093LL_sci.fits parallel 2306.600814336 2125.834724755 57921.1315426226 12.3635 4.448229 218.331466  -109.962048 28.2566666666667
201706sci:/work/03946/hetdex/maverick/20170617/virus/virus0000007/exp01/virus/20170617T044433.8_093LL_sci.fits parallel 1806.801076736 1825.835030736 57921.1976143536 18.188 51.357457 68.682331  -110.029024 27.3788888888889
201706sci:/work/03946/hetdex/maverick/20170617/virus/virus0000010/exp01/virus/20170617T064511.4_093LL_sci.fits parallel 306.451809024 325.834626645 57921.2813821016 17.2488 66.923652 0.01337  -109.995536 26.6277777777778
201706sci:/work/03946/hetdex/maverick/20170617/virus/virus0000011/exp01/virus/20170617T065840.6_093LL_sci.fits parallel 306.30185984 325.834611271 57921.2907477566 -999999.9 -999999.9 0.01337  -109.999722 26.385
201706sci:/work/03946/hetdex/maverick/20170617/virus/virus0000012/exp01/virus/20170617T071538.5_093LL_sci.fits parallel 306.547802368 325.834678716 57921.3025291637 17.2535 66.922846 0.01316  -110.003908 26.3183333333333
201706sci:/work/03946/hetdex/maverick/20170617/virus/virus0000013/exp01/virus/20170617T093752.2_093LL_sci.fits parallel 1807.697871104 1825.834588448 57921.4012994128 20.6182 66.139357 0.015036  -110.01228 25.6622222222222
201706sci:/work/03946/hetdex/maverick/20170618/virus/virus0000007/exp01/virus/20170618T081827.0_093LL_sci.fits parallel 607.50018304 625.834810985 57922.3461458543 16.4739 39.566864 271.518355  -109.999722 26.0083333333333
201706sci:/work/03946/hetdex/maverick/20170618/virus/virus0000008/exp01/virus/20170618T083008.7_093LL_sci.fits parallel 606.45028096 625.83453223 57922.3542674077 16.4739 39.566864 271.518272  -110.008094 25.9894444444444
201706sci:/work/03946/hetdex/maverick/20170618/virus/virus0000009/exp01/virus/20170618T084336.7_093LL_sci.fits parallel 606.548994816 625.83523138 57922.3636200139 16.4739 39.566864 271.518272  -109.99135 26.0583333333333
201706sci:/work/03946/hetdex/maverick/20170618/virus/virus0000010/exp01/virus/20170618T090402.8_093LL_sci.fits parallel 1807.59947264 1825.835141763 57922.377810841 20.6215 66.161941 0.01316  -109.987164 25.8927777777778
201706sci:/work/03946/hetdex/maverick/20170618/virus/virus0000011/exp01/virus/20170618T095941.2_093LL_sci.fits parallel 306.249092096 325.835158325 57922.4164491533 23.4382 15.996008 120.966423  -110.008094 25.7094444444444
201706sci:/work/03946/hetdex/maverick/20170618/virus/virus0000012/exp01/virus/20170618T101224.1_093LL_sci.fits parallel 306.89935104 325.833880603 57922.4252789472 23.4382 15.996008 120.966497  -109.99135 25.9255555555556
201706sci:/work/03946/hetdex/maverick/20170621/virus/virus0000006/exp01/virus/20170621T040220.4_093LL_sci.fits parallel 1206.797594112 1225.834997367 57925.1682923753 15.1532 -11.3755 180.002003  -109.995536 22.4194444444444
201706sci:/work/03946/hetdex/maverick/20170621/virus/virus0000009/exp01/virus/20170621T070056.1_093LL_sci.fits parallel 307.351029504 325.835565796 57925.2923160493 20.9761 52.520598 66.132705  -110.008094 20.5066666666667
201706sci:/work/03946/hetdex/maverick/20170621/virus/virus0000010/exp01/virus/20170621T070935.3_093LL_sci.fits parallel 1806.749707264 1825.833704482 57925.2983255754 20.9761 52.520598 66.132705  -110.01228 20.4711111111111
201706sci:/work/03946/hetdex/maverick/20170621/virus/virus0000011/exp01/virus/20170621T084200.0_093LL_sci.fits parallel 1207.10003456 1225.834557741 57925.3625007994 22.2947 59.763759 46.360667  -110.020652 19.98
201706sci:/work/03946/hetdex/maverick/20170622/virus/virus0000003/exp01/virus/20170622T042015.0_093LL_sci.fits parallel 1509.798260224 1825.834135953 57926.1807294413 13.1975 45.376505 280.363859  -109.97042 25.0433333333333
201706sci:/work/03946/hetdex/maverick/20170623/virus/virus0000003/exp01/virus/20170623T042112.1_093LL_sci.fits parallel 1046.45092352 2425.834724157 57927.1813909425 18.188 51.357457 68.680601  -109.995536 26.5166666666667
201706sci:/work/03946/hetdex/maverick/20170624/virus/virus0000006/exp01/virus/20170624T063747.8_093LL_sci.fits parallel 489.500027648 325.83367191 57928.2762481784 20.9761 52.520598 66.132256  -109.999722 21.5127777777778
201706sci:/work/03946/hetdex/maverick/20170624/virus/virus0000007/exp01/virus/20170624T064511.1_093LL_sci.fits parallel 1807.650272512 1825.834262849 57928.2813788061 20.9761 52.520598 66.132256  -110.029024 21.6177777777778
201706sci:/work/03946/hetdex/maverick/20170624/virus/virus0000008/exp01/virus/20170624T071704.7_093LL_sci.fits parallel 1807.448046848 1825.83437357 57928.3035276369 20.9761 52.520598 66.132256  -109.97042 20.8777777777778
