201709sci:/work/03946/hetdex/maverick/20170923/virus/virus0000018/exp03/virus/20170923T075727.6_105LL_sci.fits DEX00099_0_000_E 367.548370432 403.566219204 58019.3315698863 2.19733 0 152.670708  -104.997452 18.4027777777778
201709sci:/work/03946/hetdex/maverick/20170923/virus/virus0000019/exp03/virus/20170923T085159.6_105LL_sci.fits DEX00016_1_000_W 367.549212928 404.388270654 58019.3694408247 0.70333 0 207.327576  -105.005824 17.39
201709sci:/work/03946/hetdex/maverick/20170923/virus/virus0000020/exp03/virus/20170923T091635.2_105LL_sci.fits DEX00042_1_000_W 366.799006464 403.81623693 58019.3865190661 1.17133 0 207.327576  -105.005824 16.7211111111111
201709sci:/work/03946/hetdex/maverick/20170923/virus/virus0000021/exp03/virus/20170923T094011.7_105LL_sci.fits DEX00067_1_000_W 367.049324032 403.290948021 58019.4029139462 1.62133 0 207.327576  -105.01001 16.4883333333333
201709sci:/work/03946/hetdex/maverick/20170923/virus/virus0000022/exp03/virus/20170923T100405.5_105LL_sci.fits DEX00088_1_000_W 366.449177856 402.63968111 58019.4195090891 1.99933 0 207.327576  -105.005824 16.3416666666667
201709sci:/work/03946/hetdex/maverick/20170923/virus/virus0000023/exp03/virus/20170923T102808.9_105LL_sci.fits DEX00100_1_000_W 367.099208192 403.262990147 58019.436214345 2.21533 0 207.327576  -105.001638 16.8438888888889
201710sci:/work/03946/hetdex/maverick/20171012/virus/virus0000014/exp03/virus/20171012T044414.7_105LL_sci.fits DEX00002_0 366.948937728 403.363547534 58038.1973930486 0.45133 0 152.669727  -99.995182 15.3561111111111
201710sci:/work/03946/hetdex/maverick/20171012/virus/virus0000015/exp03/virus/20171012T051355.4_105LL_sci.fits DEX00017_0 367.049281536 403.51575285 58038.2180034406 0.72133 0 152.669727  -100.00774 15.5111111111111
201710sci:/work/03946/hetdex/maverick/20171012/virus/virus0000016/exp03/virus/20171012T054445.4_105LL_sci.fits DEX00045_0 366.349322496 401.690420341 58038.239414895 1.22533 0 152.685917  -100.011926 15.2933333333333
201710sci:/work/03946/hetdex/maverick/20171012/virus/virus0000017/exp03/virus/20171012T061319.2_105LL_sci.fits DEX00075_0 366.399190272 402.707854691 58038.2592500062 1.76533 0 152.702352  -100.024484 15.2988888888889
201710sci:/work/03946/hetdex/maverick/20171013/virus/virus0000012/exp03/virus/20171013T045823.2_105LL_sci.fits DEX00013_001 366.549544192 402.908170764 58039.2072136435 0.64933 0 152.673897  -100.00774 18.4122222222222
201710sci:/work/03946/hetdex/maverick/20171013/virus/virus0000014/exp03/virus/20171013T053654.8_105LL_sci.fits DEX00034_0 367.099713536 403.459736509 58039.2339677135 1.02733 0 152.673897  -100.020298 18.3394444444444
201710sci:/work/03946/hetdex/maverick/20171013/virus/virus0000015/exp03/virus/20171013T060301.1_105LL_sci.fits DEX00071_0 367.549309184 403.74008312 58039.2520967643 1.69333 0 152.701044  -100.003554 18.4011111111111
201710sci:/work/03946/hetdex/maverick/20171013/virus/virus0000016/exp03/virus/20171013T062752.3_105LL_sci.fits DEX00095_0 366.499326208 402.63770764 58039.2693553781 2.12533 0 152.717563  -100.011926 18.2272222222222
201710sci:/work/03946/hetdex/maverick/20171013/virus/virus0000018/exp03/virus/20171013T071531.3_105LL_sci.fits DEX00003_1 366.449199104 402.788659606 58039.3024458741 0.46933 0 207.332651  -100.00774 17.8438888888889
201710sci:/work/03946/hetdex/maverick/20171014/virus/virus0000004/exp03/virus/20171014T045645.6_105LL_sci.fits DEX00013_001_000_E 367.099298048 402.536091676 58040.2060842663 0.64933 0 152.674306  -110.003908 20.0294444444444
201710sci:/work/03946/hetdex/maverick/20171014/virus/virus0000005/exp03/virus/20171014T053210.7_105LL_sci.fits DEX00042_0_000_E 367.499307008 403.763801117 58040.2306796783 1.17133 0 152.684199  -110.01228 19.92
201710sci:/work/03946/hetdex/maverick/20171014/virus/virus0000006/exp03/virus/20171014T060021.2_105LL_sci.fits DEX00073_0_000_E 366.649259008 402.789670731 58040.2502457839 1.72933 0 152.700962  -110.024838 19.6838888888889
201710sci:/work/03946/hetdex/maverick/20171014/virus/virus0000007/exp03/virus/20171014T063335.5_105LL_sci.fits DEX00079_0_000_E 281.24930048 317.786692128 58040.2733278237 1.83733 0 152.700962  -109.999722 18.8177777777778
201710sci:/work/03946/hetdex/maverick/20171014/virus/virus0000008/exp03/virus/20171014T070918.0_105LL_sci.fits DEX00004_1_000_W 366.599178496 402.814086106 58040.2981251404 0.48733 0 207.329541  -110.03321 18.615
201710sci:/work/03946/hetdex/maverick/20171015/virus/virus0000004/exp03/virus/20171015T045150.2_105LL_sci.fits DEX00013_001_000_E 366.449302784 402.862341348 58041.2026645695 0.64933 0 152.670136  -110.008094 21.0522222222222
201710sci:/work/03946/hetdex/maverick/20171015/virus/virus0000005/exp03/virus/20171015T051738.4_105LL_sci.fits DEX00037_0_000_E 366.549176064 402.839239908 58041.2205840689 1.08133 0 152.681583  -109.999722 20.5672222222222
201710sci:/work/03946/hetdex/maverick/20171015/virus/virus0000006/exp03/virus/20171015T054533.4_105LL_sci.fits DEX00061_0_000_E 366.399430912 402.685578583 58041.2399710342 1.51333 0 152.692703  -110.016466 21.0683333333333
201710sci:/work/03946/hetdex/maverick/20171015/virus/virus0000007/exp03/virus/20171015T061111.3_105LL_sci.fits DEX00087_0_000_E 367.299255808 403.564711855 58041.2577698226 1.98133 0 152.709957  -110.003908 20.7355555555556
201710sci:/work/03946/hetdex/maverick/20171016/virus/virus0000108/exp03/virus/20171016T044855.2_105LL_sci.fits DEX00013_001_000_E 367.249270016 403.588846545 58042.2006400232 0.64933 0 152.671444  -110.003908 8.145
201710sci:/work/03946/hetdex/maverick/20171016/virus/virus0000110/exp03/virus/20171016T054056.6_105LL_sci.fits DEX00049_0_000_E 366.549583872 402.689913936 58042.2367669805 1.29733 0 152.683464  -110.003908 8.805
201710sci:/work/03946/hetdex/maverick/20171016/virus/virus0000111/exp03/virus/20171016T060936.4_105LL_sci.fits DEX00088_0_000_E 367.149265408 403.458213952 58042.2566717463 1.99933 0 152.711838  -109.99135 8.79333333333333
201710sci:/work/03946/hetdex/maverick/20171016/virus/virus0000114/exp03/virus/20171016T073802.5_105LL_sci.fits DEX00035_1_000_W 367.799383552 404.413865161 58042.3180847834 1.04533 0 207.32062  -109.995536 8.63444444444444
201710sci:/work/03946/hetdex/maverick/20171016/virus/virus0000115/exp03/virus/20171016T080437.9_105LL_sci.fits DEX00063_1_000_W 366.299217152 402.392344752 58042.3365508658 1.54933 0 207.307359  -110.016466 8.50611111111111
201710sci:/work/03946/hetdex/maverick/20171016/virus/virus0000116/exp03/virus/20171016T083035.7_105LL_sci.fits DEX00090_1_000_W 366.949266944 402.6897113 58042.3545802222 2.03533 0 207.287223  -110.003908 8.24777777777778
201710sci:/work/03946/hetdex/maverick/20171017/virus/virus0000003/exp03/virus/20171017T044306.0_105LL_sci.fits DEX00013_001_000_E 366.499284224 402.814574841 58043.1965974215 0.64933 0 152.673243  -110.003908 14.1783333333333
201710sci:/work/03946/hetdex/maverick/20171017/virus/virus0000004/exp03/virus/20171017T051317.5_105LL_sci.fits DEX00042_0_000_E 366.549231616 403.465043292 58043.2175646983 1.17133 0 152.683545  -109.999722 14.47
201710sci:/work/03946/hetdex/maverick/20171017/virus/virus0000005/exp03/virus/20171017T055504.6_105LL_sci.fits DEX00082_0_000_E 366.549310208 402.938256029 58043.2465816801 1.89133 0 152.707995  -110.01228 15.2961111111111
201710sci:/work/03946/hetdex/maverick/20171017/virus/virus0000006/exp03/virus/20171017T065555.8_105LL_sci.fits DEX00005_1_000_W 366.399836416 402.564322237 58043.2888412527 0.50533 0 207.330114  -110.003908 14.7966666666667
