 -0.017   0.015   1.204  -0.695   1.244   0.680 20180515 010
 -0.022   0.100   1.193  -0.708   1.260   0.608 20180515 011
 -0.122   0.100   1.229  -0.668   1.324   0.567 20180515 012
  0.033   0.042   1.284  -0.714   1.113   0.672 20180515 013
 -0.092   0.018   1.224  -0.734   1.299   0.717 20180515 014
  0.039   0.057   1.261  -0.682   1.129   0.625 20180515 015
 -0.041   0.082   1.246  -0.812   1.224   0.731 20180515 016
 -0.075   0.019   1.186  -0.731   1.320   0.712 20180515 017
  0.053   0.079   1.252  -0.733   1.125   0.653 20180515 018
  0.172  -0.205   1.121  -0.655   1.137   0.861 20180515 019
 -0.013  -0.004   1.174  -0.797   1.268   0.800 20180516 009
  0.034   0.057   1.244  -0.742   1.151   0.684 20180516 010
  0.007  -0.059   1.216  -0.726   1.207   0.785 20180516 011
 -0.001  -0.046   1.133  -0.712   1.299   0.758 20180516 012
  0.035  -0.081   1.218  -0.635   1.176   0.716 20180516 016
  0.026   0.126   1.270  -0.817   1.135   0.691 20180516 017
 -0.049   0.063   1.233  -0.708   1.247   0.644 20180516 018
  0.086   0.068   1.196  -0.662   1.147   0.594 20180516 019
  0.028   0.020   1.158  -0.616   1.245   0.597 20180516 020
 -0.003   0.012   1.269  -0.732   1.165   0.720 20180516 021
 -0.028   0.010   1.328  -0.690   1.129   0.679 20180516 022
  0.004   0.121   1.207  -0.763   1.219   0.641 20180516 023
 -0.049   0.115   1.346  -0.794   1.133   0.678 20180517 005
 -0.089   0.027   1.212  -0.639   1.308   0.613 20180517 006
  0.006   0.033   1.270  -0.754   1.154   0.722 20180517 007
  0.031  -0.043   1.256  -0.662   1.143   0.706 20180517 008
  0.048  -0.008   1.154  -0.737   1.228   0.745 20180517 009
 -0.075   0.089   1.158  -0.783   1.346   0.694 20180517 010
  0.050  -0.032   1.282  -0.776   1.097   0.809 20180517 011
  0.002   0.065   1.208  -0.765   1.221   0.700 20180517 012
 -0.068  -0.001   1.324  -0.792   1.175   0.793 20180517 013
 -0.017  -0.001   1.214  -0.762   1.234   0.762 20180517 014
  0.794  -0.015   0.989   0.020   0.646  -0.004 20180517 015
 -0.031  -0.048   1.206  -0.657   1.255   0.706 20180517 017
 -0.113   0.124   1.269  -0.737   1.273   0.614 20180517 018
 -0.017   0.117   1.246  -0.810   1.202   0.694 20180517 019
 -0.125  -0.011   1.307  -0.644   1.247   0.654 20180517 020
 -0.091  -0.042   1.156  -0.783   1.364   0.825 20180517 021
  0.101   0.022   1.142  -0.717   1.188   0.694 20180518 008
  0.020  -0.036   1.185  -0.708   1.225   0.745 20180518 009
  0.032   0.012   1.197  -0.761   1.202   0.750 20180518 010
 -0.053   0.000   1.224  -0.705   1.260   0.705 20180518 011
 -0.003  -0.004   1.286  -0.707   1.148   0.710 20180518 012
 -0.071  -0.038   1.274  -0.640   1.227   0.677 20180518 013
 -0.085   0.032   1.227  -0.705   1.288   0.672 20180518 014
 -0.141  -0.004   1.251  -0.727   1.321   0.732 20180518 016
  0.007  -0.040   1.208  -0.639   1.214   0.680 20180518 019
  0.081   0.039   1.128  -0.717   1.222   0.679 20180519 007
  0.604  -0.006   0.913  -0.163   0.914   0.170 20180519 008
 -0.001   0.090   1.265  -0.619   1.165   0.528 20180519 009
  0.648   0.041   0.950  -0.176   0.831   0.136 20180519 010
  0.443   0.032   0.979  -0.297   1.009   0.264 20180519 011
  0.481   0.006   0.856  -0.187   1.094   0.182 20180519 012
  0.095  -0.014   1.198  -0.655   1.136   0.669 20180519 013
  0.490   0.006   0.998  -0.277   0.943   0.271 20180519 014
  0.451   0.026   0.964  -0.329   1.014   0.304 20180519 015
  0.709   0.049   0.934  -0.108   0.788   0.059 20180519 016
 -0.111   0.012   1.149  -0.674   1.391   0.662 20180520 008
  0.187   0.004   1.142  -0.685   1.101   0.682 20180520 009
  0.192   0.106   1.225  -0.661   1.013   0.555 20180520 010
 -0.075  -0.107   1.209  -0.618   1.297   0.726 20180520 011
 -0.039  -0.070   1.307  -0.744   1.161   0.815 20180520 012
 -0.088  -0.046   1.230  -0.677   1.289   0.723 20180520 013
 -0.065  -0.061   1.549  -0.453   0.947   0.514 20180520 014
 -0.030   0.037   1.266  -0.775   1.194   0.739 20180520 015
  0.112  -0.001   1.146  -0.585   1.171   0.586 20180520 016
  0.653  -0.019   0.858  -0.132   0.920   0.150 20180523 015
  0.593   0.027   0.906  -0.194   0.930   0.168 20180523 016
  0.582   0.027   0.886  -0.194   0.962   0.166 20180523 017
  0.045   0.115   1.204  -0.808   1.182   0.693 20180611 017
 -0.063   0.046   1.224  -0.753   1.270   0.706 20180611 018
 -0.097   0.024   1.223  -0.695   1.304   0.671 20180612 013
 -0.005   0.036   1.156  -0.757   1.280   0.721 20180612 014
 -0.031   0.089   1.193  -0.641   1.269   0.552 20180612 015
 -0.126   0.069   1.258  -0.689   1.297   0.620 20180612 016
 -0.036   0.004   1.248  -0.758   1.218   0.755 20180612 017
 -0.057   0.120   1.209  -0.819   1.279   0.700 20180612 018
 -0.037   0.002   1.221  -0.635   1.247   0.634 20180612 019
  0.041   0.065   1.195  -0.727   1.193   0.663 20180612 020
 -0.032   0.041   1.173  -0.790   1.288   0.750 20180612 021
 -0.021   0.042   1.236  -0.704   1.214   0.662 20180612 022
 -0.006   0.035   1.218  -0.739   1.218   0.705 20180612 023
  0.002   0.008   1.166  -0.794   1.262   0.786 20180613 012
 -0.020   0.070   1.205  -0.804   1.246   0.734 20180613 014
 -0.021   0.046   1.299  -0.670   1.153   0.623 20180613 016
  0.016  -0.056   1.184  -0.669   1.230   0.724 20180613 017
 -0.021   0.036   1.247  -0.758   1.204   0.723 20180613 018
 -0.009  -0.015   1.261  -0.718   1.178   0.732 20180613 019
 -0.036   0.018   1.195  -0.723   1.270   0.706 20180613 020
 -0.019   0.006   1.199  -0.723   1.251   0.717 20180613 021
 -0.039   0.102   1.260  -0.713   1.209   0.612 20180613 022
  0.066   0.038   1.271  -0.720   1.093   0.683 20180613 023
 -0.007  -0.055   1.260  -0.758   1.176   0.813 20180613 024
 -0.023   0.049   1.328  -0.672   1.126   0.624 20180614 013
 -0.019  -0.016   1.202  -0.702   1.248   0.717 20180614 014
 -0.106   0.031   1.320  -0.728   1.215   0.698 20180614 015
 -0.014   0.063   1.248  -0.715   1.196   0.652 20180614 017
  0.055   0.063   1.251  -0.700   1.124   0.636 20180614 024
  0.123   0.021   1.188  -0.602   1.118   0.580 20180618 015
 -0.031   0.020   1.209  -0.834   1.253   0.813 20180618 016
 -0.121  -0.175   1.314  -0.708   1.236   0.883 20180618 017
  0.119  -0.060   1.118  -0.567   1.192   0.627 20180618 018
  0.117   0.044   1.308  -0.647   1.005   0.604 20180618 019
  0.002  -0.005   1.195  -0.751   1.234   0.757 20180619 011
  0.038  -0.038   1.185  -0.667   1.207   0.706 20180619 012
 -0.032   0.043   1.282  -0.738   1.180   0.695 20180705 006
  0.013  -0.051   1.216  -0.737   1.201   0.789 20180705 007
 -0.100   0.029   1.269  -0.722   1.261   0.694 20180705 008
 -0.066   0.043   1.165  -0.711   1.330   0.668 20180705 009
  0.094  -0.046   1.138  -0.667   1.197   0.712 20180705 010
  0.037  -0.012   1.222  -0.644   1.170   0.657 20180705 011
 -0.034  -0.021   1.390  -0.396   1.074   0.416 20180707 007
 -0.047  -0.048   1.271  -0.604   1.207   0.651 20180708 004
 -0.086   0.042   1.257  -0.648   1.259   0.607 20180708 005
  0.024  -0.088   1.237  -0.661   1.168   0.750 20180708 006
  0.031   0.040   1.230  -0.786   1.168   0.745 20180708 007
 -0.126   0.094   1.074  -0.845   1.481   0.751 20180708 008
  0.043   0.054   1.070  -0.818   1.317   0.765 20180709 013
  0.171   0.176   1.182  -0.822   1.076   0.646 20180712 012
 -0.105  -0.124   1.323  -0.623   1.212   0.746 20180712 013
  0.058   0.002   1.125  -0.512   1.246   0.510 20180712 014
  0.798   0.223   1.956  -0.180  -0.325  -0.042 20180714 007
  0.003   0.071   1.139  -0.799   1.287   0.728 20180714 008
 -0.042   0.126   1.252  -0.749   1.220   0.623 20180714 009
 -0.007  -0.025   1.244  -0.685   1.194   0.709 20180715 007
  0.135  -0.068   1.098  -0.520   1.198   0.589 20180717 010
 -0.116  -0.040   1.396  -0.733   1.151   0.772 20180717 011
  0.038   0.018   1.270  -0.624   1.121   0.607 20180808 025
 -0.130   0.013   1.235  -0.676   1.324   0.662 20180810 009
 -0.037   0.021   1.328  -0.717   1.139   0.696 20180810 010
 -0.074  -0.013   1.147  -0.100   1.356   0.113 20180810 011
  0.016   0.084   1.228  -0.742   1.187   0.657 20180814 008
 -0.082  -0.208   1.286  -0.647   1.227   0.856 20180815 016
  0.073   0.053   1.184  -0.730   1.174   0.677 20180815 017
 -0.001  -0.014   1.264  -0.648   1.167   0.663 20180815 018
 -0.025  -0.040   1.127  -0.755   1.329   0.795 20180820 017
  0.070   0.052   1.120  -0.583   1.239   0.532 20180820 018
 -0.116   0.093   1.191  -0.689   1.356   0.596 20180820 020
  0.219   0.098   1.214  -0.727   0.998   0.630 20180820 022
  0.103  -0.003   1.149  -0.551   1.179   0.553 20180820 023
  0.122  -0.038   1.136  -0.636   1.171   0.675 20180821 018
 -0.053  -0.121   1.149  -0.666   1.335   0.788 20180821 019
  0.009   0.065   1.238  -0.767   1.183   0.702 20180821 021
  0.141  -0.077   1.093  -0.592   1.195   0.670 20180821 022
 -0.102   0.073   1.198  -0.739   1.333   0.667 20180821 023
  0.171  -0.001   1.129  -0.515   1.129   0.515 20180821 028
  0.068  -0.053   1.189  -0.635   1.172   0.688 20180822 020
  0.033  -0.016   1.189  -0.687   1.207   0.702 20180822 021
  0.039   0.007   1.192  -0.550   1.199   0.543 20180822 022
 -0.031   0.067   1.230  -0.739   1.232   0.671 20180822 023
  0.103  -0.211   1.276  -0.635   1.052   0.846 20180823 018
  0.001  -0.032   1.218  -0.754   1.211   0.785 20180905 024
 -0.199   0.020   1.360  -0.653   1.269   0.632 20180905 025
  0.015  -0.087   1.262  -0.738   1.153   0.826 20180910 015
 -0.009   0.015   1.211  -0.636   1.227   0.620 20180910 016
 -0.073  -0.050   1.210  -0.708   1.292   0.757 20180910 017
 -0.094  -0.020   1.277  -0.771   1.247   0.791 20180910 018
 -0.068   0.043   1.226  -0.692   1.273   0.648 20180910 020
  0.156   0.147   1.277  -0.725   0.998   0.578 20180910 021
 -0.004   0.011   1.305  -0.662   1.128   0.652 20180910 022
  0.246  -0.021   1.305  -0.666   0.878   0.686 20180910 023
  0.047  -0.093   1.178  -0.569   1.204   0.663 20180910 024
  0.120  -0.038   1.114  -0.604   1.197   0.643 20180911 016
 -0.007   0.017   1.118  -0.612   1.320   0.594 20180911 017
  0.176   0.087   1.290  -0.671   0.963   0.584 20180911 018
 -0.099  -0.115   1.462  -0.743   1.067   0.857 20180911 019
 -0.014  -0.019   1.122  -0.586   1.322   0.606 20180911 020
 -0.123   0.053   1.333  -0.645   1.221   0.592 20180911 021
  0.089  -0.003   1.160  -0.710   1.181   0.713 20180911 022
  0.065   0.039   1.140  -0.675   1.224   0.636 20180911 023
  0.173   0.111   1.375  -0.744   0.882   0.633 20180911 024
 -0.069  -0.085   1.339  -0.632   1.159   0.716 20180911 025
 -0.203   0.104   1.227  -0.744   1.405   0.640 20180911 026
 -0.041   0.107   1.245  -0.752   1.225   0.644 20180912 017
  0.047   0.085   1.175  -0.807   1.208   0.723 20180912 018
  0.036  -0.048   1.216  -0.628   1.177   0.675 20180912 019
  0.004   0.077   1.232  -0.803   1.195   0.726 20180912 020
  0.074  -0.030   1.178  -0.724   1.177   0.753 20180912 021
 -0.040   0.034   1.217  -0.627   1.254   0.594 20180912 022
 -0.023   0.053   1.174  -0.745   1.279   0.692 20180912 025
 -0.043  -0.046   1.282  -0.663   1.191   0.710 20180912 026
 -0.087  -0.132   1.280  -0.686   1.238   0.818 20180912 027
 -0.064   0.003   1.229  -0.713   1.265   0.711 20180912 028
 -0.022   0.127   1.288  -0.738   1.163   0.611 20180913 018
 -0.222  -0.012   1.282  -0.596   1.371   0.609 20180913 019
  0.000  -0.119   1.216  -0.704   1.214   0.822 20180913 021
 -0.016   0.045   1.287  -0.688   1.158   0.644 20180913 022
 -0.041  -0.118   1.170  -0.768   1.300   0.886 20180914 015
 -0.079   0.022   1.215  -0.685   1.295   0.662 20180914 016
  0.125   0.120   1.312  -0.662   0.993   0.541 20180914 017
  0.297   0.041   1.099  -0.639   1.035   0.598 20180915 014
  0.102   0.077   1.275  -0.742   1.053   0.666 20180915 015
  0.091   0.083   1.187  -0.734   1.152   0.650 20180915 016
 -0.092  -0.069   1.359  -0.631   1.164   0.700 20180915 017
 -0.102   0.086   1.242  -0.683   1.289   0.598 20180915 018
 -0.067  -0.068   1.317  -0.688   1.180   0.757 20180915 019
 -0.018  -0.015   1.239  -0.733   1.208   0.747 20180915 022
 -0.045  -0.126   1.266  -0.691   1.208   0.818 20180915 023
 -0.057  -0.053   1.187  -0.712   1.299   0.765 20181003 009
 -0.007   0.003   1.187  -0.752   1.250   0.750 20181003 010
  0.075  -0.050   0.732  -0.383   1.622   0.434 20181003 011
 -0.246   0.088   1.089  -0.555   1.588   0.467 20181004 010
 -0.147  -0.073   1.327  -0.546   1.251   0.619 20181005 012
 -0.146   0.003   1.378  -0.562   1.197   0.559 20181005 013
 -0.050   0.045   1.218  -0.691   1.262   0.645 20181005 014
  0.037   0.058   1.259  -0.707   1.133   0.648 20181005 017
 -0.027   0.019   1.168  -0.645   1.290   0.625 20181005 018
 -0.031   0.019   1.208  -0.624   1.254   0.605 20181005 019
  0.090  -0.047   1.182  -0.597   1.158   0.645 20181010 014
 -0.020   0.013   1.205  -0.682   1.244   0.670 20181010 015
 -0.060  -0.018   1.291  -0.684   1.200   0.701 20181010 016
 -0.058  -0.056   1.269  -0.657   1.219   0.712 20181010 017
  0.022  -0.012   1.121  -0.613   1.286   0.625 20181010 018
 -0.098  -0.047   1.289  -0.708   1.239   0.754 20181010 019
 -0.023  -0.035   1.185  -0.750   1.267   0.785 20181010 025
 -0.040  -0.040   1.218  -0.726   1.252   0.766 20181010 027
  0.029  -0.025   1.191  -0.732   1.210   0.757 20181010 028
 -0.112   0.067   1.251  -0.744   1.290   0.676 20181010 029
 -0.031  -0.125   1.270  -0.757   1.190   0.883 20181011 007
 -0.036  -0.103   1.113  -0.671   1.352   0.775 20181011 008
 -0.025   0.026   1.182  -0.632   1.274   0.605 20181011 009
 -0.037   0.089   1.225  -0.711   1.241   0.622 20181011 010
  0.011   0.096   1.139  -0.661   1.279   0.565 20181011 011
 -0.055   0.064   1.161  -0.835   1.324   0.770 20181011 012
 -0.002  -0.106   1.019  -0.728   1.413   0.833 20181011 013
 -0.096   0.185   1.259  -0.860   1.268   0.676 20181011 014
 -0.049  -0.064   1.165  -0.756   1.315   0.821 20181011 015
  0.011  -0.005   1.222  -0.613   1.197   0.619 20181011 016
  0.030  -0.048   1.157  -0.707   1.243   0.755 20181011 017
 -0.022   0.025   1.172  -0.755   1.279   0.731 20181014 009
 -0.086   0.007   1.243  -0.742   1.272   0.735 20181014 010
 -0.076  -0.058   1.147  -0.672   1.359   0.730 20181014 011
 -0.317   0.212   1.290  -0.861   1.458   0.650 20181014 012
  0.021  -0.020   1.209  -0.716   1.201   0.736 20181014 013
 -0.040  -0.032   1.229  -0.772   1.242   0.804 20181014 014
 -0.060   0.009   1.239  -0.624   1.252   0.614 20181014 015
 -0.145   0.043   1.306  -0.742   1.269   0.698 20181014 016
 -0.156   0.005   1.272  -0.667   1.313   0.662 20181014 017
  0.082   0.021   1.130  -0.662   1.218   0.641 20181014 018
 -0.042   0.004   1.213  -0.627   1.260   0.623 20181014 019
 -0.001  -0.046   1.188  -0.825   1.242   0.870 20181030 013
  0.021   0.029   1.184  -0.720   1.224   0.690 20181114 020
  0.017   0.068   1.204  -0.755   1.210   0.688 20181115 017
 -0.010  -0.051   1.184  -0.688   1.257   0.740 20181116 015
 -0.013   0.037   1.139  -0.759   1.305   0.723 20181117 010
  0.111   0.197   1.230  -0.849   1.088   0.652 20181118 019
 -0.091   0.015   1.264  -0.694   1.258   0.679 20181118 020
 -0.025  -0.091   1.238  -0.579   1.218   0.671 20181119 015
 -0.079   0.023   1.235  -0.776   1.274   0.754 20181119 016
 -0.116  -0.002   1.237  -0.718   1.309   0.721 20181120 012
 -0.015  -0.018   1.208  -0.664   1.238   0.683 20181120 013
 -0.046  -0.032   1.276  -0.729   1.199   0.762 20181102 007
 -0.076  -0.057   1.229  -0.631   1.276   0.688 20181102 008
 -0.049   0.201   1.238  -0.773   1.241   0.571 20181102 009
 -0.013   0.091   0.999  -1.003   1.444   0.911 20181102 010
 -0.015   0.007   1.165  -0.719   1.280   0.713 20181102 011
  0.068   0.072   1.179  -0.629   1.182   0.558 20181102 012
 -0.021   0.102   1.255  -0.727   1.195   0.626 20181102 013
 -0.018  -0.078   1.263  -0.639   1.186   0.716 20181102 014
 -0.078   0.034   1.259  -0.783   1.250   0.748 20181102 015
 -0.060  -0.045   1.278  -0.738   1.211   0.782 20181102 016
  0.013   0.040   1.193  -0.709   1.225   0.670 20181103 012
 -0.040   0.062   1.205  -0.713   1.266   0.650 20181104 012
  0.010  -0.004   1.185  -0.716   1.235   0.720 20181104 013
 -0.099   0.035   1.280  -0.726   1.248   0.691 20181106 008
  0.102   0.038   1.199  -0.719   1.129   0.680 20181106 009
 -0.055  -0.004   1.221  -0.714   1.264   0.717 20181106 010
  0.133  -0.032   1.185  -0.652   1.113   0.684 20181106 011
  0.019  -0.058   1.297  -0.692   1.113   0.749 20181106 012
  0.007  -0.030   1.249  -0.722   1.173   0.753 20181106 013
  0.053  -0.109   1.102  -0.668   1.275   0.778 20181106 014
  0.124   0.048   1.168  -0.713   1.137   0.664 20181106 015
  0.184  -0.031   1.142  -0.636   1.104   0.666 20181106 016
  0.034  -0.030   1.235  -0.739   1.160   0.770 20181107 008
 -0.068  -0.034   1.233  -0.685   1.266   0.718 20181107 009
 -0.016   0.002   1.231  -0.667   1.214   0.665 20181107 010
 -0.022  -0.007   1.251  -0.704   1.202   0.711 20181107 011
 -0.132   0.007   1.285  -0.686   1.277   0.678 20181107 012
  0.093  -0.047   1.238  -0.675   1.099   0.723 20181107 013
  0.003   0.020   1.232  -0.678   1.194   0.659 20181107 014
  0.034  -0.062   1.205  -0.643   1.192   0.705 20181107 015
 -0.058  -0.025   1.244  -0.746   1.244   0.772 20181107 016
 -0.082   0.020   1.261  -0.674   1.250   0.654 20181107 017
 -0.065   0.003   1.119  -0.781   1.377   0.779 20181107 018
  0.019   0.011   1.235  -0.720   1.176   0.708 20181108 008
 -0.062  -0.085   1.275  -0.747   1.218   0.833 20181108 009
  0.025  -0.022   1.145  -0.701   1.260   0.723 20181108 010
 -0.068   0.045   1.244  -0.755   1.255   0.709 20181108 011
 -0.015  -0.128   1.180  -0.651   1.266   0.779 20181108 016
 -0.082  -0.007   1.186  -0.627   1.325   0.634 20181108 017
 -0.032  -0.155   1.233  -0.663   1.229   0.818 20181108 018
 -0.071   0.086   1.207  -0.860   1.293   0.775 20181108 019
 -0.053  -0.080   1.201  -0.683   1.281   0.762 20181108 020
  0.008   0.059   1.244  -0.816   1.178   0.757 20181108 021
 -0.109  -0.060   1.284  -0.655   1.254   0.715 20181109 008
 -0.071  -0.033   1.189  -0.755   1.311   0.789 20181109 009
 -0.023  -0.065   1.296  -0.664   1.156   0.730 20181109 010
 -0.030   0.017   1.253  -0.665   1.206   0.649 20181111 018
  0.069  -0.012   1.209  -0.747   1.152   0.760 20181111 019
  0.067   0.025   1.206  -0.644   1.158   0.618 20181111 020
  0.033   0.096   1.254  -0.782   1.144   0.685 20181111 021
  0.029   0.011   1.252  -0.635   1.148   0.623 20181112 013
  0.051  -0.076   1.188  -0.661   1.192   0.737 20181112 014
 -0.037   0.000   1.233  -0.730   1.233   0.730 20181112 015
 -0.086  -0.039   1.278  -0.626   1.238   0.664 20181114 012
  0.104  -0.083   1.122  -0.628   1.205   0.712 20181114 013
 -0.057  -0.074   1.275  -0.704   1.213   0.779 20181114 014
  0.029   0.012   1.171  -0.724   1.229   0.711 20181114 015
 -0.072  -0.077   1.243  -0.708   1.260   0.785 20181114 016
 -0.024  -0.026   1.245  -0.719   1.208   0.744 20181114 017
  0.011  -0.036   1.022  -0.606   1.398   0.641 20181115 013
 -0.032   0.115   1.206  -0.672   1.256   0.557 20181115 014
  0.109  -0.164   1.004  -0.533   1.316   0.698 20181115 015
  0.203   0.020   1.127  -0.373   1.100   0.352 20181115 016
  0.097   0.083   1.211  -0.690   1.121   0.608 20181127 009
  0.130   0.081   1.367  -0.720   0.934   0.639 20181127 010
  0.086  -0.132   1.234  -0.637   1.111   0.770 20181127 011
  0.002  -0.003   1.282  -0.749   1.145   0.751 20181128 008
  0.008   0.051   1.294  -0.601   1.129   0.550 20181128 009
 -0.052   0.014   1.235  -0.763   1.246   0.748 20181128 010
 -0.076   0.101   1.297  -0.734   1.208   0.632 20181128 011
 -0.095   0.051   1.302  -0.704   1.224   0.652 20181128 012
  0.028   0.044   1.234  -0.730   1.167   0.685 20181128 013
  0.014   0.075   1.258  -0.762   1.157   0.687 20181128 014
 -0.007   0.019   1.167  -0.756   1.269   0.736 20181129 007
 -0.032   0.042   1.227  -0.717   1.236   0.675 20181129 008
 -0.062  -0.030   1.321  -0.736   1.172   0.766 20181129 011
 -0.047  -0.131   1.194  -0.703   1.283   0.833 20181129 012
  0.035   0.029   1.170  -0.654   1.225   0.626 20181129 013
  0.051  -0.000   1.242  -0.720   1.137   0.721 20181130 011
  0.039  -0.034   1.187  -0.682   1.204   0.716 20181130 012
 -0.023   0.035   1.251  -0.754   1.201   0.718 20181130 013
 -0.094  -0.005   1.197  -0.704   1.327   0.710 20181130 014
  0.021   0.007   1.207  -0.715   1.202   0.709 20181130 015
 -0.098  -0.075   1.326  -0.712   1.203   0.787 20181130 017
 -0.030   0.014   1.207  -0.665   1.252   0.651 20181130 018
 -0.026  -0.000   1.233  -0.707   1.222   0.708 20181130 019
 -0.078  -0.074   1.308  -0.661   1.199   0.736 20181130 020
  0.130   0.008   1.132  -0.694   1.167   0.687 20181130 021
 -0.806  -0.011   1.615  -1.431   1.622   1.443 20181202 013
 -0.006   0.001   1.236  -0.714   1.201   0.712 20181202 014
 -0.050   0.020   1.220  -0.760   1.261   0.741 20181202 015
 -0.089   0.056   1.235  -0.738   1.284   0.682 20181202 016
 -0.033  -0.086   1.211  -0.687   1.252   0.773 20181202 017
 -0.012   0.053   1.202  -0.775   1.241   0.721 20181202 018
  0.048  -0.014   1.243  -0.694   1.138   0.709 20181202 019
 -0.053   0.036   1.270  -0.663   1.214   0.626 20181202 020
  0.019  -0.069   1.247  -0.638   1.165   0.706 20181202 021
  0.013   0.057   1.280  -0.784   1.138   0.726 20181202 022
 -0.012  -0.065   1.229  -0.716   1.214   0.781 20181202 023
  0.120   0.093   1.196  -0.781   1.114   0.687 20181203 012
 -0.058   0.026   1.178  -0.748   1.310   0.721 20181203 013
  0.065  -0.031   1.174  -0.752   1.190   0.783 20181203 014
 -0.011  -0.000   1.288  -0.680   1.152   0.681 20181203 015
 -0.034  -0.026   1.184  -0.661   1.279   0.686 20181203 016
 -0.030  -0.022   1.210  -0.717   1.250   0.739 20181203 017
 -0.138   0.049   1.288  -0.731   1.280   0.683 20181203 018
 -0.120   0.057   1.117  -0.648   1.433   0.590 20181203 019
  0.013   0.084   1.120  -0.502   1.298   0.417 20181203 020
 -0.029   0.061   1.326  -0.712   1.133   0.651 20181203 021
  0.090   0.024   1.229  -0.797   1.112   0.774 20181203 022
 -0.019  -0.021   1.168  -0.667   1.281   0.689 20181204 013
 -0.069  -0.011   1.209  -0.654   1.289   0.665 20181204 014
  0.082   0.003   1.192  -0.694   1.155   0.690 20181204 015
  0.032  -0.038   1.185  -0.728   1.213   0.765 20181204 016
 -0.043   0.023   1.263  -0.740   1.209   0.718 20181204 017
 -0.097  -0.027   1.275  -0.703   1.252   0.730 20181204 018
 -0.091  -0.027   1.163  -0.773   1.358   0.801 20181204 019
  0.036  -0.043   1.215  -0.644   1.179   0.687 20181204 020
  0.017   0.063   1.108  -0.720   1.304   0.657 20181204 021
  0.050   0.004   1.246  -0.666   1.133   0.663 20181204 022
  0.076  -0.041   1.134  -0.720   1.219   0.761 20181204 023
 -0.006   0.036   1.210  -0.742   1.227   0.705 20181204 027
 -0.070   0.036   1.230  -0.737   1.269   0.700 20181204 028
 -0.056  -0.019   1.154  -0.741   1.333   0.761 20181204 029
 -0.035  -0.023   1.245  -0.643   1.219   0.666 20181204 030
  0.039  -0.043   1.264  -0.638   1.127   0.681 20181205 011
  0.115  -0.082   1.091  -0.608   1.225   0.689 20181205 012
 -0.023  -0.075   1.269  -0.711   1.183   0.787 20181205 013
  0.020   0.085   1.208  -0.679   1.203   0.593 20181205 014
  0.036  -0.057   1.208  -0.712   1.187   0.768 20181205 015
 -0.024  -0.140   1.180  -0.694   1.275   0.835 20181205 017
 -0.024  -0.090   1.323  -0.771   1.130   0.861 20181205 018
  0.096   0.114   1.191  -0.710   1.142   0.597 20181205 019
 -0.034   0.091   1.314  -0.811   1.149   0.719 20181205 026
  0.032   0.134   1.238  -0.661   1.161   0.527 20181205 027
 -0.006  -0.096   1.333  -0.802   1.104   0.898 20181210 007
 -0.160   0.010   1.338  -0.629   1.253   0.619 20181210 008
 -0.308  -0.096   1.493  -0.548   1.245   0.645 20181210 009
 -0.026  -0.119   1.265  -0.688   1.190   0.807 20181210 010
 -0.050  -0.020   1.332  -0.564   1.148   0.584 20181210 011
 -0.004   0.125   1.328  -0.751   1.107   0.626 20181210 012
  0.098  -0.168   1.114  -0.733   1.217   0.900 20181210 013
  0.112  -0.051   1.208  -0.714   1.110   0.764 20181210 014
 -0.016   0.087   1.244  -0.655   1.202   0.568 20181210 015
 -0.032  -0.055   1.069  -0.648   1.394   0.703 20181210 024
 -0.005   0.050   1.177  -0.715   1.257   0.666 20181210 028
 -0.071  -0.068   1.294  -0.677   1.207   0.746 20181211 010
  0.030  -0.004   1.185  -0.722   1.214   0.726 20181211 015
 -0.036   0.038   1.213  -0.657   1.252   0.618 20181213 014
 -0.002  -0.018   1.226  -0.706   1.205   0.723 20181214 013
 -0.014  -0.007   1.238  -0.774   1.206   0.782 20181214 014
 -0.065   0.052   1.227  -0.716   1.267   0.665 20181214 015
 -0.134  -0.094   1.196  -0.644   1.369   0.739 20181214 016
 -0.106   0.014   1.239  -0.788   1.296   0.775 20181214 018
  0.014   0.014   1.180  -0.722   1.235   0.709 20181214 019
  0.179  -0.011   1.045  -0.669   1.206   0.679 20181215 029
 -0.007   0.074   1.224  -0.732   1.212   0.658 20181215 030
 -0.013  -0.086   1.230  -0.695   1.212   0.780 20181215 031
 -0.028   0.110   1.273  -0.745   1.186   0.635 20181215 032
  0.012  -0.031   1.293  -0.794   1.125   0.824 20181215 033
  0.081  -0.039   1.160  -0.693   1.190   0.731 20181215 034
 -0.120   0.046   1.266  -0.744   1.283   0.697 20181215 035
  0.080   0.010   1.194  -0.687   1.157   0.676 20181215 036
 -0.054   0.034   1.245  -0.681   1.238   0.646 20181219 006
 -0.062   0.015   1.259  -0.724   1.233   0.709 20181219 007
 -0.086   0.016   1.263  -0.732   1.252   0.716 20181219 008
 -0.044  -0.006   1.262  -0.727   1.213   0.733 20181219 009
 -0.077   0.108   1.256  -0.765   1.250   0.657 20181220 014
  0.094  -0.047   1.247  -0.558   1.090   0.605 20181225 008
 -0.026   0.105   1.278  -0.681   1.177   0.577 20181225 009
  0.154   0.015   1.163  -0.651   1.114   0.635 20181226 007
 -0.009  -0.032   1.248  -0.626   1.192   0.658 20181226 008
