0.000 0.000 1.215 -0.674 1.276 0.651 20180319 015
0.000 0.000 1.296 -0.765 1.285 0.637 20180320 008
0.000 0.000 0.098 -0.046 0.100 0.075 20180320 009
0.000 0.000 1.304 -0.706 1.278 0.734 20180320 013
0.000 0.000 1.161 -0.499 1.145 0.746 20180320 014
0.000 0.000 1.198 -0.716 1.263 0.645 20180320 015
0.000 0.000 1.421 -0.894 1.239 0.615 20180321 009
0.000 0.000 1.313 -0.680 1.227 0.789 20180321 010
0.000 0.000 1.186 -0.699 1.178 0.467 20180321 011
0.000 0.000 1.077 -0.679 1.132 0.695 20180321 012
0.000 0.000 1.287 -0.704 1.252 0.843 20180321 013
0.000 0.000 1.288 -0.821 1.320 0.745 20180321 014
0.000 0.000 1.253 -0.848 1.160 0.642 20180321 015
0.000 0.000 1.443 -0.848 1.043 0.526 20180321 020
0.000 0.000 1.259 -0.658 1.106 0.627 20180321 021
0.000 0.000 1.213 -0.689 1.247 0.659 20180321 022
0.000 0.000 0.951 -0.474 1.220 0.753 20180321 023
0.000 0.000 1.223 -0.552 1.010 0.943 20180321 024
0.000 0.000 1.048 -0.703 1.031 0.579 20180321 025
0.000 0.000 1.384 -0.610 1.298 0.776 20180321 026
0.000 0.000 1.298 -0.857 1.375 0.759 20180407 002
0.000 0.000 1.418 -0.812 1.366 0.491 20180408 002
0.000 0.000 1.130 -0.693 1.182 0.490 20180408 003
0.000 0.000 1.323 -0.730 1.157 0.757 20180408 004
0.000 0.000 1.230 -0.812 1.273 0.658 20180408 005
0.000 0.000 1.415 -0.690 1.344 0.672 20180408 006
0.000 0.000 1.196 -0.652 1.241 0.684 20180408 012
0.000 0.000 1.228 -0.711 1.194 0.668 20180408 013
0.000 0.000 1.254 -0.892 1.188 0.539 20180408 014
0.000 0.000 1.280 -0.681 1.290 0.693 20180408 015
0.000 0.000 1.204 -0.736 1.125 0.681 20180408 016
0.000 0.000 1.277 -0.662 1.130 0.663 20180409 004
0.000 0.000 1.068 -0.618 1.148 0.755 20180409 005
0.000 0.000 1.167 -0.687 1.125 0.688 20180409 006
0.000 0.000 1.276 -0.753 1.115 0.508 20180409 008
0.000 0.000 1.361 -0.690 1.320 0.725 20180409 009
