 983.38  22.49 /scratch/projects/hetdex/lib_calib/202301/i047aLLcbxt.fits                      
 984.20  26.22 /scratch/projects/hetdex/lib_calib/202301/i047aLUcbxt.fits                      
 983.09  21.60 /scratch/projects/hetdex/lib_calib/202301/i047aRLcbxt.fits                      
 981.62  19.42 /scratch/projects/hetdex/lib_calib/202301/i047aRUcbxt.fits                      
 982.03  29.23 /scratch/projects/hetdex/lib_calib/202301/i048aLLcbxt.fits                      
 983.18  32.01 /scratch/projects/hetdex/lib_calib/202301/i048aLUcbxt.fits                      
 983.23  28.42 /scratch/projects/hetdex/lib_calib/202301/i048aRLcbxt.fits                      
 981.26  27.05 /scratch/projects/hetdex/lib_calib/202301/i048aRUcbxt.fits                      
 981.38  24.84 /scratch/projects/hetdex/lib_calib/202301/i049aLLcbxt.fits                      
 982.88  27.18 /scratch/projects/hetdex/lib_calib/202301/i049aLUcbxt.fits                      
 981.58  30.45 /scratch/projects/hetdex/lib_calib/202301/i049aRLcbxt.fits                      
 980.10  29.96 /scratch/projects/hetdex/lib_calib/202301/i049aRUcbxt.fits                      
 981.03  26.37 /scratch/projects/hetdex/lib_calib/202301/i050aLLcbxt.fits                      
 982.11  28.77 /scratch/projects/hetdex/lib_calib/202301/i050aLUcbxt.fits                      
1010.35   3.96 /scratch/projects/hetdex/lib_calib/202301/i050aRLcbxt.fits                      
 982.43  27.59 /scratch/projects/hetdex/lib_calib/202301/i050aRUcbxt.fits                      
 982.13  24.71 /scratch/projects/hetdex/lib_calib/202301/i051aLLcbxt.fits                      
 983.93  27.13 /scratch/projects/hetdex/lib_calib/202301/i051aLUcbxt.fits                      
 984.41  27.62 /scratch/projects/hetdex/lib_calib/202301/i051aRLcbxt.fits                      
 982.45  25.54 /scratch/projects/hetdex/lib_calib/202301/i051aRUcbxt.fits                      
 981.61  26.03 /scratch/projects/hetdex/lib_calib/202301/i052aLLcbxt.fits                      
 983.92  28.66 /scratch/projects/hetdex/lib_calib/202301/i052aLUcbxt.fits                      
 982.68  26.51 /scratch/projects/hetdex/lib_calib/202301/i052aRLcbxt.fits                      
 981.36  24.34 /scratch/projects/hetdex/lib_calib/202301/i052aRUcbxt.fits                      
 981.28  32.86 /scratch/projects/hetdex/lib_calib/202301/i053aLLcbxt.fits                      
 982.81  34.88 /scratch/projects/hetdex/lib_calib/202301/i053aLUcbxt.fits                      
 981.55  23.04 /scratch/projects/hetdex/lib_calib/202301/i053aRLcbxt.fits                      
 980.99  21.26 /scratch/projects/hetdex/lib_calib/202301/i053aRUcbxt.fits                      
 982.05  25.19 /scratch/projects/hetdex/lib_calib/202301/i057aLLcbxt.fits                      
 983.44  26.94 /scratch/projects/hetdex/lib_calib/202301/i057aLUcbxt.fits                      
 983.30  25.15 /scratch/projects/hetdex/lib_calib/202301/i057aRLcbxt.fits                      
 981.38  22.72 /scratch/projects/hetdex/lib_calib/202301/i057aRUcbxt.fits                      
 979.71  24.98 /scratch/projects/hetdex/lib_calib/202301/i058aLLcbxt.fits                      
 981.30  25.85 /scratch/projects/hetdex/lib_calib/202301/i058aLUcbxt.fits                      
 983.71  24.79 /scratch/projects/hetdex/lib_calib/202301/i058aRLcbxt.fits                      
 982.16  22.68 /scratch/projects/hetdex/lib_calib/202301/i058aRUcbxt.fits                      
 983.14  25.56 /scratch/projects/hetdex/lib_calib/202301/i059aLLcbxt.fits                      
 984.20  27.66 /scratch/projects/hetdex/lib_calib/202301/i059aLUcbxt.fits                      
 983.78  26.30 /scratch/projects/hetdex/lib_calib/202301/i059aRLcbxt.fits                      
 981.35  23.96 /scratch/projects/hetdex/lib_calib/202301/i059aRUcbxt.fits                      
 982.00  30.64 /scratch/projects/hetdex/lib_calib/202301/i060aLLcbxt.fits                      
 982.24  15.11 /scratch/projects/hetdex/lib_calib/202301/i060aLUcbxt.fits                      
 981.73  16.83 /scratch/projects/hetdex/lib_calib/202301/i060aRLcbxt.fits                      
 979.65  34.39 /scratch/projects/hetdex/lib_calib/202301/i060aRUcbxt.fits                      
 980.40  23.51 /scratch/projects/hetdex/lib_calib/202301/i061aLLcbxt.fits                      
 981.70  25.81 /scratch/projects/hetdex/lib_calib/202301/i061aLUcbxt.fits                      
 982.45  25.22 /scratch/projects/hetdex/lib_calib/202301/i061aRLcbxt.fits                      
 980.71  24.02 /scratch/projects/hetdex/lib_calib/202301/i061aRUcbxt.fits                      
 979.18  28.90 /scratch/projects/hetdex/lib_calib/202301/i062aLLcbxt.fits                      
 983.22  29.44 /scratch/projects/hetdex/lib_calib/202301/i062aLUcbxt.fits                      
 982.39  27.18 /scratch/projects/hetdex/lib_calib/202301/i062aRLcbxt.fits                      
 979.14  26.61 /scratch/projects/hetdex/lib_calib/202301/i062aRUcbxt.fits                      
 981.77  27.70 /scratch/projects/hetdex/lib_calib/202301/i063aLLcbxt.fits                      
 983.58  28.75 /scratch/projects/hetdex/lib_calib/202301/i063aLUcbxt.fits                      
 983.91  28.32 /scratch/projects/hetdex/lib_calib/202301/i063aRLcbxt.fits                      
 982.26  25.33 /scratch/projects/hetdex/lib_calib/202301/i063aRUcbxt.fits                      
 980.51  25.74 /scratch/projects/hetdex/lib_calib/202301/i067aLLcbxt.fits                      
 980.28  29.24 /scratch/projects/hetdex/lib_calib/202301/i067aLUcbxt.fits                      
 981.92  33.74 /scratch/projects/hetdex/lib_calib/202301/i067aRLcbxt.fits                      
 980.89  31.71 /scratch/projects/hetdex/lib_calib/202301/i067aRUcbxt.fits                      
 981.66  26.37 /scratch/projects/hetdex/lib_calib/202301/i068aLLcbxt.fits                      
 982.67  28.21 /scratch/projects/hetdex/lib_calib/202301/i068aLUcbxt.fits                      
 982.82  31.13 /scratch/projects/hetdex/lib_calib/202301/i068aRLcbxt.fits                      
 981.50  28.82 /scratch/projects/hetdex/lib_calib/202301/i068aRUcbxt.fits                      
 981.17  27.00 /scratch/projects/hetdex/lib_calib/202301/i069aLLcbxt.fits                      
 982.95  28.75 /scratch/projects/hetdex/lib_calib/202301/i069aLUcbxt.fits                      
 983.88  24.79 /scratch/projects/hetdex/lib_calib/202301/i069aRLcbxt.fits                      
 982.81  22.57 /scratch/projects/hetdex/lib_calib/202301/i069aRUcbxt.fits                      
 981.53  24.49 /scratch/projects/hetdex/lib_calib/202301/i070aLLcbxt.fits                      
 983.06  27.83 /scratch/projects/hetdex/lib_calib/202301/i070aLUcbxt.fits                      
