  16.17  -7.08 /scratch/projects/hetdex/lib_calib/202301/i085aRUcbwt.fits                      
  15.88  -7.34 /scratch/projects/hetdex/lib_calib/202301/i086aLLcbwt.fits                      
  25.69   2.21 /scratch/projects/hetdex/lib_calib/202301/i086aLUcbwt.fits                      
  25.98   2.34 /scratch/projects/hetdex/lib_calib/202301/i086aRLcbwt.fits                      
  17.40  -7.80 /scratch/projects/hetdex/lib_calib/202301/i086aRUcbwt.fits                      
  18.06  -8.21 /scratch/projects/hetdex/lib_calib/202301/i087aLLcbwt.fits                      
  22.68   0.93 /scratch/projects/hetdex/lib_calib/202301/i087aLUcbwt.fits                      
  24.17   0.97 /scratch/projects/hetdex/lib_calib/202301/i087aRLcbwt.fits                      
  17.51  -8.02 /scratch/projects/hetdex/lib_calib/202301/i087aRUcbwt.fits                      
  17.76  -8.84 /scratch/projects/hetdex/lib_calib/202301/i088aLLcbwt.fits                      
  24.99   2.06 /scratch/projects/hetdex/lib_calib/202301/i088aLUcbwt.fits                      
  25.47   1.61 /scratch/projects/hetdex/lib_calib/202301/i088aRLcbwt.fits                      
  15.22  -6.22 /scratch/projects/hetdex/lib_calib/202301/i088aRUcbwt.fits                      
  17.55  -7.85 /scratch/projects/hetdex/lib_calib/202301/i089aLLcbwt.fits                      
  24.92   1.85 /scratch/projects/hetdex/lib_calib/202301/i089aLUcbwt.fits                      
  26.79   2.68 /scratch/projects/hetdex/lib_calib/202301/i089aRLcbwt.fits                      
  14.36  -5.66 /scratch/projects/hetdex/lib_calib/202301/i089aRUcbwt.fits                      
  17.93  -8.24 /scratch/projects/hetdex/lib_calib/202301/i091aLLcbwt.fits                      
  24.18   1.60 /scratch/projects/hetdex/lib_calib/202301/i091aLUcbwt.fits                      
  25.49   2.32 /scratch/projects/hetdex/lib_calib/202301/i091aRLcbwt.fits                      
  16.36  -6.84 /scratch/projects/hetdex/lib_calib/202301/i091aRUcbwt.fits                      
  15.86  -6.82 /scratch/projects/hetdex/lib_calib/202301/i092aLLcbwt.fits                      
  26.00   2.29 /scratch/projects/hetdex/lib_calib/202301/i092aLUcbwt.fits                      
  27.69   2.67 /scratch/projects/hetdex/lib_calib/202301/i092aRLcbwt.fits                      
  15.48  -6.96 /scratch/projects/hetdex/lib_calib/202301/i092aRUcbwt.fits                      
  16.82  -7.17 /scratch/projects/hetdex/lib_calib/202301/i093aLLcbwt.fits                      
  23.82   1.71 /scratch/projects/hetdex/lib_calib/202301/i093aLUcbwt.fits                      
  26.89   2.42 /scratch/projects/hetdex/lib_calib/202301/i093aRLcbwt.fits                      
  15.20  -6.94 /scratch/projects/hetdex/lib_calib/202301/i093aRUcbwt.fits                      
  17.10  -7.66 /scratch/projects/hetdex/lib_calib/202301/i094aLLcbwt.fits                      
  26.06   1.97 /scratch/projects/hetdex/lib_calib/202301/i094aLUcbwt.fits                      
  26.93   2.37 /scratch/projects/hetdex/lib_calib/202301/i094aRLcbwt.fits                      
  16.34  -7.45 /scratch/projects/hetdex/lib_calib/202301/i094aRUcbwt.fits                      
  17.21  -8.08 /scratch/projects/hetdex/lib_calib/202301/i095aLLcbwt.fits                      
  24.46   1.27 /scratch/projects/hetdex/lib_calib/202301/i095aLUcbwt.fits                      
  26.07   2.17 /scratch/projects/hetdex/lib_calib/202301/i095aRLcbwt.fits                      
  14.84  -6.40 /scratch/projects/hetdex/lib_calib/202301/i095aRUcbwt.fits                      
  16.38  -7.25 /scratch/projects/hetdex/lib_calib/202301/i096aLLcbwt.fits                      
  24.69   1.87 /scratch/projects/hetdex/lib_calib/202301/i096aLUcbwt.fits                      
  25.91   2.26 /scratch/projects/hetdex/lib_calib/202301/i096aRLcbwt.fits                      
  13.77  -5.92 /scratch/projects/hetdex/lib_calib/202301/i096aRUcbwt.fits                      
  16.16  -7.29 /scratch/projects/hetdex/lib_calib/202301/i097aLLcbwt.fits                      
  24.99   2.40 /scratch/projects/hetdex/lib_calib/202301/i097aLUcbwt.fits                      
  27.46   2.57 /scratch/projects/hetdex/lib_calib/202301/i097aRLcbwt.fits                      
  14.85  -6.92 /scratch/projects/hetdex/lib_calib/202301/i097aRUcbwt.fits                      
  19.62  -9.57 /scratch/projects/hetdex/lib_calib/202301/i098aLLcbwt.fits                      
  21.62   0.50 /scratch/projects/hetdex/lib_calib/202301/i098aLUcbwt.fits                      
  23.63   0.76 /scratch/projects/hetdex/lib_calib/202301/i098aRLcbwt.fits                      
  19.95  -9.27 /scratch/projects/hetdex/lib_calib/202301/i098aRUcbwt.fits                      
  16.28  -7.11 /scratch/projects/hetdex/lib_calib/202301/i103aLLcbwt.fits                      
  24.90   1.66 /scratch/projects/hetdex/lib_calib/202301/i103aLUcbwt.fits                      
  25.07   1.96 /scratch/projects/hetdex/lib_calib/202301/i103aRLcbwt.fits                      
  15.57  -7.17 /scratch/projects/hetdex/lib_calib/202301/i103aRUcbwt.fits                      
  16.55  -7.35 /scratch/projects/hetdex/lib_calib/202301/i104aLLcbwt.fits                      
